time,position,temperature,voltage
09-Nov-2023 16:06:12,601,27,7414
09-Nov-2023 16:06:12,601,27,7423
09-Nov-2023 16:06:12,601,27,7425
09-Nov-2023 16:06:13,601,27,7394
09-Nov-2023 16:06:13,601,27,7427
09-Nov-2023 16:06:13,601,27,7414
09-Nov-2023 16:06:13,601,27,7407
09-Nov-2023 16:06:13,601,27,7414
09-Nov-2023 16:06:13,601,27,7407
09-Nov-2023 16:06:14,601,27,7383
09-Nov-2023 16:06:14,601,27,7414
09-Nov-2023 16:06:14,601,27,7396
09-Nov-2023 16:06:14,601,27,7407
09-Nov-2023 16:06:14,601,27,7410
09-Nov-2023 16:06:15,601,27,7421
09-Nov-2023 16:06:15,601,27,7407
09-Nov-2023 16:06:15,601,27,7399
09-Nov-2023 16:06:15,601,27,7370
09-Nov-2023 16:06:15,601,27,7430
09-Nov-2023 16:06:16,601,27,7412
09-Nov-2023 16:06:16,601,27,7407
09-Nov-2023 16:06:16,601,27,7430
09-Nov-2023 16:06:16,601,27,7427
09-Nov-2023 16:06:16,601,27,7361
09-Nov-2023 16:06:17,601,27,7407
09-Nov-2023 16:06:17,601,27,7372
09-Nov-2023 16:06:17,601,27,7412
09-Nov-2023 16:06:17,601,27,7379
09-Nov-2023 16:06:17,601,27,7403
09-Nov-2023 16:06:18,601,27,7412
09-Nov-2023 16:06:18,601,27,7410
09-Nov-2023 16:06:18,601,27,7407
09-Nov-2023 16:06:18,601,27,7430
09-Nov-2023 16:06:18,601,27,7423
09-Nov-2023 16:06:19,601,27,7407
09-Nov-2023 16:06:19,601,27,7407
09-Nov-2023 16:06:19,601,27,7403
09-Nov-2023 16:06:19,601,27,7430
09-Nov-2023 16:06:19,601,27,7407
09-Nov-2023 16:06:20,601,27,7407
09-Nov-2023 16:06:20,601,27,7430
09-Nov-2023 16:06:20,601,27,7407
09-Nov-2023 16:06:20,601,27,7407
09-Nov-2023 16:06:20,601,27,7423
09-Nov-2023 16:06:21,601,27,7427
09-Nov-2023 16:06:21,601,27,7410
09-Nov-2023 16:06:21,601,27,7427
09-Nov-2023 16:06:21,601,27,7407
09-Nov-2023 16:06:22,601,27,7401
09-Nov-2023 16:06:22,601,27,7407
09-Nov-2023 16:06:22,601,27,7363
09-Nov-2023 16:06:22,601,27,7430
09-Nov-2023 16:06:22,601,27,7423
09-Nov-2023 16:06:23,601,27,7407
09-Nov-2023 16:06:23,601,27,7427
09-Nov-2023 16:06:23,601,27,7423
09-Nov-2023 16:06:23,601,27,7430
09-Nov-2023 16:06:24,601,27,7427
09-Nov-2023 16:06:24,601,27,7430
09-Nov-2023 16:06:24,602,27,7232
09-Nov-2023 16:06:24,591,27,7141
09-Nov-2023 16:06:24,578,27,7234
09-Nov-2023 16:06:25,572,27,7199
09-Nov-2023 16:06:25,563,27,7168
09-Nov-2023 16:06:25,555,27,7132
09-Nov-2023 16:06:25,547,27,7181
09-Nov-2023 16:06:26,535,27,7163
09-Nov-2023 16:06:26,527,27,7126
09-Nov-2023 16:06:26,517,27,7177
09-Nov-2023 16:06:26,507,27,7155
09-Nov-2023 16:06:27,501,27,7246
09-Nov-2023 16:06:27,501,28,7250
09-Nov-2023 16:06:27,501,28,7232
09-Nov-2023 16:06:28,501,28,7243
09-Nov-2023 16:06:28,501,28,7250
09-Nov-2023 16:06:28,501,28,7248
09-Nov-2023 16:06:28,501,28,7246
09-Nov-2023 16:06:29,501,28,7217
09-Nov-2023 16:06:29,501,28,7243
09-Nov-2023 16:06:29,501,28,7228
09-Nov-2023 16:06:29,501,28,7217
09-Nov-2023 16:06:30,501,28,7257
09-Nov-2023 16:06:30,501,28,7243
09-Nov-2023 16:06:30,501,28,7234
