time,position,temperature,voltage,label
80701.438109636,695,31,7365,0
80701.538094997,695,31,7348,0
80701.638065814,695,31,7361,0
80701.738186597,695,31,7363,0
80701.838137626,696,31,7363,0
80701.938012599,695,31,7363,0
80702.038012504,695,31,7363,0
80702.138136148,695,31,7363,0
80702.238039255,695,31,7365,0
80702.338108301,696,31,7370,0
80702.437961578,695,31,7381,0
80702.537994384,695,31,7363,0
80702.637989997,695,31,7363,0
80702.737997055,695,31,7363,0
80702.838001251,695,31,7363,0
80702.937974214,696,31,7381,0
80703.038073778,695,31,7363,0
80703.137937545,695,31,7363,0
80703.238006353,695,31,7363,0
80703.337957859,695,31,7363,0
80703.43808937,695,31,7385,0
80703.538017511,695,31,7363,0
80703.637971878,695,31,7372,0
80703.737973928,695,31,7363,0
80703.838019371,695,31,7365,0
80703.938474893,695,31,7370,0
80704.038029193,696,31,7390,0
80704.138052463,695,31,7365,0
80704.238076686,696,31,7363,0
80704.338039398,696,31,7368,0
80704.438070535,695,31,7363,0
80704.538051843,695,31,7363,0
80704.638047218,695,31,7363,0
80704.738038063,696,31,7365,0
80704.838065624,695,31,7365,0
80704.938272476,695,31,7363,0
80705.038037776,695,31,7363,0
80705.138054847,695,31,7363,0
80705.237972259,695,31,7370,0
80705.338070869,695,31,7365,0
80705.438036441,695,31,7359,0
80705.537972927,695,31,7374,0
80705.638011693,696,31,7363,0
80705.738056421,695,31,7387,0
80705.8380239,695,31,7363,0
80705.938035249,695,31,7363,0
80706.03805232,695,31,7365,0
80706.137989997,695,31,7376,0
80706.238023519,695,31,7383,0
80706.337990045,695,31,7363,0
80706.438024282,696,31,7363,0
80706.538056135,695,31,7368,0
80706.638109683,695,31,7368,0
80706.73797369,695,31,7363,0
80706.837940692,695,31,7363,0
80706.938087224,695,31,7363,0
80707.038095712,695,31,7363,0
80707.138000965,695,31,7363,0
80707.237965822,695,31,7363,0
80707.337980985,695,31,7363,0
80707.437960147,695,31,7363,0
80707.537972211,695,31,7363,0
80707.637981414,695,31,7363,0
80707.737986803,695,31,7363,0
80707.837976932,695,31,7363,0
80707.938006162,696,31,7363,0
80708.038123607,696,31,7363,0
80708.138303756,695,31,7363,0
80708.238073348,695,31,7363,0
80708.338230371,695,31,7363,0
80708.438287019,695,31,7363,0
80708.538075447,695,31,7363,0
80708.63802123,695,31,7363,0
80708.738045692,695,31,7363,0
80708.83802247,696,31,7392,0
80708.938062906,695,31,7383,0
80709.038108348,695,31,7363,0
80709.138064384,695,31,7363,0
80709.238178014,695,31,7392,0
80709.338110446,696,31,7363,0
80709.438035249,695,31,7365,0
80709.538280487,696,31,7363,0
80709.638035535,695,31,7363,0
80709.73799324,696,31,7379,0
80709.838059425,695,31,7363,0
80709.938042163,695,31,7363,0
80710.038095474,696,31,7363,0
80710.138229846,695,31,7361,0
80710.238436698,695,31,7363,0
80710.337979316,696,31,7372,0
80710.438000202,695,31,7363,0
80710.538113832,695,31,7363,0
80710.638038635,695,31,7363,0
80710.737989664,695,31,7363,0
80710.838038682,695,31,7370,0
80710.937970638,695,31,7379,0
80711.037988185,695,31,7368,0
80711.138006448,695,31,7363,0
80711.238031625,696,31,7363,0
80711.338026523,695,31,7363,0
80711.43805623,695,31,7363,0
80711.537992,695,31,7363,0
80711.637959718,695,31,7363,0
80711.737957239,696,31,7381,0
80711.837961912,695,31,7383,0
80711.938137531,695,31,7363,0
80712.038083314,695,31,7356,0
80712.13804388,695,31,7363,0
80712.237960815,696,31,7363,0
80712.338449716,695,31,7385,0
80712.438249826,695,31,7363,0
80712.538176536,695,31,7363,0
80712.638201713,695,31,7363,0
80712.738219976,695,31,7356,0
80712.838030576,695,31,7363,0
80712.938058137,695,31,7363,0
80713.03807044,695,31,7372,0
80713.138330936,695,31,7363,0
80713.238032341,695,31,7363,0
80713.338234186,695,31,7363,0
80713.438172817,695,31,7363,0
80713.538051605,695,31,7368,0
80713.638078927,696,31,7368,0
80713.7379992,696,31,7363,0
80713.838109493,696,31,7372,0
80713.938119649,695,31,7363,0
80714.038078546,695,31,7363,0
80714.138025045,695,31,7363,0
80714.238053321,696,31,7368,0
80714.338051557,695,31,7363,0
80714.438082456,695,31,7363,0
80714.538007497,695,31,7363,0
80714.63795948,695,31,7363,0
80714.738029479,696,31,7363,0
80714.83801651,695,31,7376,0
80714.938150882,695,31,7361,0
80715.038104772,695,31,7370,0
80715.138084888,695,31,7363,0
80715.238072156,695,31,7365,0
80715.337974309,695,31,7370,0
80715.437953233,695,31,7365,0
80715.538083314,696,31,7368,0
80715.637928247,696,31,7363,0
80715.738048315,695,31,7363,0
80715.838024616,695,31,7372,0
80715.937976121,695,31,7368,0
80716.037986755,695,31,7372,0
80716.137944936,695,31,7363,0
80716.237975597,695,31,7368,0
80716.338027238,695,31,7363,0
80716.438045978,695,31,7363,0
80716.538066387,695,31,7396,0
80716.638110637,695,31,7363,0
80716.738198757,695,31,7368,0
80716.838131427,695,31,7363,0
80716.938017606,695,31,7365,0
80717.038079261,695,31,7361,0
80717.138119459,695,31,7363,0
80717.238139867,695,31,7363,0
80717.338176488,695,31,7363,0
80717.438103914,696,31,7352,0
80717.538080692,695,31,7376,0
80717.638092756,695,31,7363,0
80717.738035678,696,31,7368,0
80717.83832097,695,31,7365,0
80717.938039302,696,31,7363,0
80718.038054466,695,31,7365,0
80718.138045072,695,31,7363,0
80718.238126277,695,31,7363,0
80718.33805871,695,31,7376,0
80718.438224792,695,31,7363,0
80718.538232803,695,31,7365,0
80718.638194799,695,31,7363,0
80718.738105058,695,31,7365,0
80718.838035345,695,31,7368,0
80718.9379673,695,31,7363,0
80719.038144588,695,31,7374,0
80719.138170719,695,31,7363,0
80719.238292217,695,31,7363,0
80719.338220596,695,31,7363,0
80719.438005924,696,31,7365,0
80719.537938833,695,31,7396,0
80719.637961387,695,31,7372,0
80719.737941265,696,31,7363,0
80719.837980508,695,31,7365,0
80719.937975645,695,31,7372,0
80720.038035392,696,31,7363,0
80720.138239383,696,31,7365,0
80720.23794341,695,31,7363,0
80720.337985277,695,31,7363,0
80720.437999963,695,31,7363,0
80720.538038969,695,31,7363,0
80720.638289451,695,31,7361,0
80720.738257169,695,31,7363,0
80720.838313102,695,31,7363,0
80720.938041687,695,31,7370,0
80721.038065195,695,31,7365,0
80721.138065576,695,31,7363,0
80721.238034963,695,31,7363,0
80721.338019847,695,31,7368,0
80721.43799138,695,31,7363,0
80721.53802371,696,31,7396,0
80721.638394355,695,31,7363,0
80721.738162279,695,31,7363,0
80721.83797264,695,31,7399,0
80721.938055753,696,31,7363,0
80722.038123369,695,31,7363,0
80722.137969732,695,31,7363,0
80722.238038301,695,31,7363,0
80722.338252067,695,31,7365,0
80722.438112735,695,31,7370,0
80722.538085222,695,31,7363,0
80722.638024091,695,31,7363,0
80722.738005399,696,31,7363,0
80722.838127374,695,31,7363,0
80722.938268899,696,31,7363,0
80723.038144826,696,31,7363,0
80723.137988805,695,31,7374,0
80723.238007068,695,31,7363,0
80723.338013887,695,31,7372,0
80723.437993049,695,31,7363,0
80723.537994146,696,31,7363,0
80723.6379776,695,31,7363,0
80723.738029241,695,31,7363,0
80723.838030338,695,31,7363,0
80723.937975883,695,31,7363,0
80724.038007497,695,31,7363,0
80724.137923002,696,31,7363,0
80724.238279581,696,31,7363,0
80724.337942361,695,31,7363,0
80724.437961816,695,31,7370,0
80724.538010358,695,31,7368,0
80724.638109683,695,31,7363,0
80724.738148212,695,31,7363,0
80724.83815217,695,31,7363,0
80724.938017129,696,31,7403,0
80725.037989377,696,31,7363,0
80725.138038635,695,31,7363,0
80725.240485429,695,31,7379,0
80725.338155746,695,31,7363,0
80725.438046932,696,31,7363,0
80725.538091659,695,31,7348,0
80725.638007879,695,31,7363,0
80725.738003015,695,31,7363,0
80725.837996959,696,31,7363,0
80725.93807888,695,31,7363,0
80726.038245916,696,31,7363,0
80726.13807702,695,31,7365,0
80726.238188505,695,31,7363,0
80726.337993383,695,31,7363,0
80726.438066244,695,31,7394,0
80726.537999391,695,31,7363,0
80726.63794732,695,31,7363,0
80726.73805046,695,31,7365,0
80726.838083744,695,31,7363,0
80726.938174009,695,31,7363,0
80727.038051128,695,31,7363,0
80727.138072013,695,31,7363,0
80727.238044738,695,31,7368,0
80727.338058948,695,31,7363,0
80727.438094377,696,31,7379,0
80727.537975072,696,31,7365,0
80727.638050794,696,31,7363,0
80727.738133192,695,31,7363,0
80727.838151454,695,31,7363,0
80727.938086986,695,31,7363,0
80728.038166761,695,31,7363,0
80728.137978315,695,31,7336,0
80728.237986803,695,31,7363,0
80728.338086605,696,31,7363,0
80728.438038587,695,31,7363,0
80728.538092136,696,31,7390,0
80728.638115406,695,31,7363,0
80728.73801732,695,31,7363,0
80728.837975263,695,31,7363,0
80728.938007593,695,31,7363,0
80729.038066148,695,31,7363,0
80729.138037919,695,31,7363,0
80729.238039493,695,31,7363,0
80729.338066339,695,31,7368,0
80729.43806076,696,31,7387,0
80729.538050651,696,31,7363,0
80729.638109207,695,31,7372,0
80729.738079309,696,31,7379,0
80729.838170766,695,31,7363,0
80729.938066482,695,31,7363,0
80730.037983655,695,31,7368,0
80730.138051986,696,31,7396,0
80730.238066434,695,31,7363,0
80730.337965488,695,31,7363,0
80730.438088417,695,31,7385,0
80730.538026094,695,31,7363,0
80730.638054847,695,31,7363,0
80730.738083839,695,31,7363,0
80730.838232517,695,31,7363,0
80730.938055753,696,31,7365,0
80731.038031816,695,31,7363,0
80731.137989282,695,31,7363,0
80731.23804593,695,31,7363,0
80731.338048458,695,31,7363,0
80731.438293933,695,31,7394,0
80731.538127422,696,31,7372,0
80731.638002395,695,31,7365,0
80731.737945795,695,31,7363,0
80731.837963581,696,31,7363,0
80731.937999248,695,31,7363,0
80732.038017988,695,31,7363,0
80732.138034105,695,31,7365,0
80732.237951755,695,31,7363,0
80732.33791542,695,31,7363,0
80732.437948703,695,31,7363,0
80732.537978172,695,31,7365,0
80732.637966156,695,31,7363,0
80732.738018751,695,31,7365,0
80732.838019609,696,31,7383,0
80732.938106775,695,31,7359,0
80733.038040399,695,31,7365,0
80733.138085603,695,31,7363,0
80733.238017797,695,31,7363,0
80733.33801794,695,31,7363,0
80733.438048601,695,31,7363,0
80733.538022518,695,31,7363,0
80733.638269186,695,31,7359,0
80733.737996101,695,31,7363,0
80733.838101148,695,31,7363,0
80733.938119411,695,31,7363,0
80734.038146018,695,31,7363,0
80734.137989997,696,31,7361,0
80734.238057136,695,31,7363,0
80734.338152885,695,31,7363,0
80734.438210248,695,31,7363,0
80734.538064956,696,31,7354,0
80734.6380589,695,31,7363,0
80734.738224267,695,31,7368,0
80734.838098526,695,31,7363,0
80734.938046216,696,31,7370,0
80735.038076162,695,31,7365,0
80735.138022899,695,31,7363,0
80735.238045454,695,31,7363,0
80735.338060379,695,31,7363,0
80735.438050985,695,31,7363,0
80735.538162708,695,31,7363,0
80735.638049125,695,31,7363,0
80735.738017797,695,31,7387,0
80735.837990999,696,31,7383,0
80735.938062667,695,31,7363,0
80736.038037538,696,31,7385,0
80736.137987375,695,31,7363,0
80736.238065481,696,31,7394,0
80736.338054895,695,31,7363,0
80736.438028097,695,31,7361,0
80736.537962436,695,31,7363,0
80736.637918949,696,31,7368,0
80736.737924575,695,31,7370,0
80736.837991476,696,31,7363,0
80736.938612699,695,31,7363,0
80737.038012504,696,31,7363,0
80737.137990951,695,31,7363,0
80737.238038063,695,31,7363,0
80737.338151931,695,31,7368,0
80737.438064575,695,31,7407,0
80737.538155555,695,31,7352,0
80737.638011217,695,31,7363,0
80737.738145351,695,31,7379,0
80737.838073968,695,31,7363,0
80737.938053846,695,31,7363,0
80738.038038492,695,31,7363,0
80738.138046741,695,31,7363,0
80738.238045215,696,31,7363,0
80738.338060617,695,31,7363,0
80738.438174962,695,31,7356,0
80738.53805375,695,31,7363,0
80738.638246297,695,31,7341,0
80738.738091468,695,31,7365,0
80738.838018655,695,31,7363,0
80738.938136816,695,31,7363,0
80739.038023471,696,31,7363,0
80739.138163805,695,31,7363,0
80739.238078355,695,31,7356,0
80739.341091632,695,31,7368,0
80739.438108682,695,31,7385,0
80739.537947416,696,31,7363,0
80739.638052463,695,31,7381,0
80739.738121271,696,31,7363,0
80739.8379848,695,31,7368,0
80739.938064575,696,31,7354,0
80740.038014173,695,31,7363,0
80740.138012647,695,31,7363,0
80740.238036394,695,31,7361,0
80740.338073492,695,31,7368,0
80740.43803358,696,31,7372,0
80740.538076877,695,31,7390,0
80740.638010978,695,31,7361,0
80740.737989425,695,31,7372,0
80740.838095903,695,31,7363,0
80740.937967777,695,31,7379,0
80741.038033723,695,31,7356,0
80741.137980699,696,31,7352,0
80741.238075733,695,31,7363,0
80741.337995767,696,31,7363,0
80741.438022613,695,31,7363,0
80741.538048744,695,31,7363,0
80741.63802123,695,31,7363,0
80741.738212108,695,31,7363,0
80741.838156938,695,31,7363,0
80741.93830204,695,31,7361,0
80742.038229703,695,31,7363,0
80742.138275623,695,31,7363,0
80742.23805356,695,31,7363,0
80742.338212251,695,31,7363,0
80742.438027381,695,31,7363,0
80742.538002014,695,31,7365,0
80742.638087511,695,31,7370,0
80742.738001823,695,31,7374,0
80742.837961435,695,31,7365,0
80742.938132047,695,31,7381,0
80743.038002252,696,31,7363,0
80743.138045549,695,31,7374,0
80743.238081216,695,31,7363,0
80743.338228702,695,31,7363,0
80743.438020706,695,31,7365,0
80743.538028478,695,31,7363,0
80743.63802123,695,31,7368,0
80743.738042116,696,31,7363,0
80743.838173627,695,31,7363,0
80743.93808937,695,31,7363,0
80744.038073301,695,31,7381,0
80744.137970209,695,31,7354,0
80744.238173007,695,31,7372,0
80744.338027477,695,31,7370,0
80744.438281059,696,31,7363,0
80744.538223505,696,31,7365,0
80744.637922286,695,31,7363,0
80744.738049507,695,31,7370,0
80744.837978363,696,31,7363,0
80744.938094377,695,31,7363,0
80745.037936449,696,31,7363,0
80745.138067245,695,31,7363,0
80745.237959146,696,31,7383,0
80745.337979793,695,31,7370,0
80745.4380939,695,31,7372,0
80745.538083314,695,31,7365,0
80745.63792634,695,31,7379,0
80745.738112688,696,31,7385,0
80745.838133811,695,31,7374,0
80745.937948703,695,31,7368,0
80746.038184642,695,31,7365,0
80746.138032913,695,31,7339,0
80746.238196134,695,31,7365,0
80746.33811593,696,31,7363,0
80746.4383111,695,31,7363,0
80746.538041353,695,31,7363,0
80746.638031244,695,31,7363,0
80746.73801732,695,31,7374,0
80746.838520288,695,31,7363,0
80746.938006639,695,31,7361,0
80747.037997245,695,31,7368,0
80747.138315439,695,31,7363,0
80747.238042831,695,31,7363,0
80747.338071584,695,31,7368,0
80747.438109874,695,31,7392,0
80747.538009166,695,31,7365,0
80747.638080358,695,31,7365,0
80747.73805499,695,31,7363,0
80747.838112831,695,31,7363,0
80747.938153505,696,31,7352,0
80748.037986516,695,31,7363,0
80748.138114929,695,31,7363,0
80748.23810172,695,31,7365,0
80748.338014602,695,31,7363,0
80748.438010931,695,31,7365,0
80748.538075685,695,31,7381,0
80748.638088703,695,31,7363,0
80748.738160371,695,31,7370,0
80748.837996006,695,31,7399,0
80748.938046455,695,31,7363,0
80749.037947893,695,31,7363,0
80749.138146162,695,31,7370,0
80749.238012313,696,31,7372,0
80749.33810544,695,31,7363,0
80749.438065052,695,31,7361,0
80749.537914276,695,31,7376,0
80749.638050794,695,31,7363,0
80749.738188982,695,31,7363,0
80749.837971687,695,31,7363,0
80749.9379673,695,31,7336,0
80750.037986278,695,31,7363,0
80750.137989997,696,31,7363,0
80750.23826313,696,31,7363,0
80750.338252782,695,31,7370,0
80750.438050031,696,31,7363,0
80750.538107395,695,31,7376,0
80750.638085603,696,31,7363,0
80750.73802185,696,31,7368,0
80750.838074922,695,31,7363,0
80750.938096523,696,31,7374,0
80751.037961959,695,31,7363,0
80751.13800621,695,31,7365,0
80751.238116264,695,31,7363,0
80751.338213682,696,31,7394,0
80751.437997817,696,31,7363,0
80751.538287162,695,31,7368,0
80751.638037919,695,31,7363,0
80751.738018751,696,31,7381,0
80751.838083982,695,31,7363,0
80751.938080072,695,31,7372,0
80752.038260698,695,31,7365,0
80752.138009071,696,31,7363,0
80752.238061666,696,31,7363,0
80752.33809781,695,31,7370,0
80752.438291549,695,31,7363,0
80752.537989616,695,31,7363,0
80752.638299703,695,31,7368,0
80752.738268852,695,31,7363,0
80752.838021039,695,31,7372,0
80752.938001155,695,31,7370,0
80753.037983179,695,31,7363,0
80753.137996912,695,31,7359,0
80753.238026857,695,31,7376,0
80753.338003635,695,31,7368,0
80753.437995195,695,31,7363,0
80753.537994146,695,31,7403,0
80753.638050079,695,31,7363,0
80753.737984657,695,31,7365,0
80753.838032245,695,31,7363,0
80753.938050985,696,31,7376,0
80754.038051605,695,31,7363,0
80754.13802576,695,31,7368,0
80754.238004446,695,31,7363,0
80754.338068723,696,31,7363,0
80754.438123226,695,31,7363,0
80754.538038015,695,31,7361,0
80754.638018608,695,31,7363,0
80754.738024711,695,31,7361,0
80754.838068246,696,31,7363,0
80754.938063621,695,31,7387,0
80755.038153171,696,31,7363,0
80755.137992143,696,31,7363,0
80755.238102674,695,31,7363,0
80755.33812499,696,31,7354,0
80755.43817687,696,31,7383,0
80755.538002252,695,31,7365,0
80755.637987136,695,31,7385,0
80755.738048076,695,31,7363,0
80755.838077545,696,31,7363,0
80755.938170433,695,31,7363,0
80756.038055419,696,31,7363,0
80756.138066768,695,31,7385,0
80756.23805809,695,31,7363,0
80756.338065862,695,31,7363,0
80756.438079118,695,31,7370,0
80756.537940502,695,31,7376,0
80756.638046503,695,31,7385,0
80756.738211393,696,31,7379,0
80756.838057518,695,31,7365,0
80756.938034772,695,31,7363,0
80757.038156509,695,31,7379,0
80757.137952327,695,31,7363,0
80757.237971544,696,31,7363,0
80757.337961196,695,31,7363,0
80757.438117742,695,31,7363,0
80757.537952423,696,31,7365,0
80757.637983798,695,31,7352,0
80757.737989425,695,31,7341,0
80757.838069438,696,31,7354,0
80757.938036918,696,31,7363,0
80758.037976026,695,31,7396,0
80758.137991905,695,31,7363,0
80758.23799014,695,31,7365,0
80758.338037014,696,31,7363,0
80758.438037395,695,31,7363,0
80758.538018226,695,31,7363,0
80758.6380589,695,31,7363,0
80758.738033294,695,31,7363,0
80758.83809185,695,31,7363,0
80758.938052177,695,31,7363,0
80759.037927865,695,31,7363,0
80759.13800621,696,31,7363,0
80759.238020658,696,31,7363,0
80759.337997674,696,31,7365,0
80759.437990665,695,31,7368,0
80759.538013219,696,31,7363,0
80759.637980461,695,31,7363,0
80759.737996339,695,31,7363,0
80759.838069438,695,31,7365,0
80759.938028812,695,31,7368,0
80760.038100004,696,31,7403,0
80760.13816595,695,31,7368,0
80760.238036394,696,31,7372,0
80760.337955236,695,31,7374,0
80760.438111305,695,31,7363,0
80760.538110733,695,31,7368,0
80760.638042688,695,31,7368,0
80760.738046884,696,31,7368,0
80760.838062524,695,31,7363,0
80760.938099861,695,31,7374,0
80761.038048267,695,31,7381,0
80761.137935876,695,31,7363,0
80761.238060712,695,31,7363,0
80761.338172674,696,31,7363,0
80761.438059091,695,31,7363,0
80761.538101673,695,31,7374,0
80761.63799715,695,31,7363,0
80761.737943887,695,31,7363,0
80761.837975978,696,31,7363,0
80761.93803811,696,31,7363,0
80762.03803873,695,31,7363,0
80762.138112306,695,31,7365,0
80762.23797059,695,31,7368,0
80762.338125467,695,31,7363,0
80762.438075065,695,31,7363,0
80762.538104534,696,31,7361,0
80762.638088703,695,31,7363,0
80762.738055467,695,31,7363,0
80762.838029384,695,31,7363,0
80762.937981843,695,31,7363,0
80763.038098573,695,31,7363,0
80763.138041496,695,31,7363,0
80763.237953424,695,31,7365,0
80763.338057994,696,31,7363,0
80763.438066244,696,31,7363,0
80763.538053035,695,31,7363,0
80763.638100624,695,31,7363,0
80763.738023757,695,31,7363,0
80763.838006019,695,31,7363,0
80763.937998533,695,31,7363,0
80764.038080692,696,31,7365,0
80764.138041973,696,31,7390,0
80764.238158702,695,31,7363,0
80764.338158845,695,31,7372,0
80764.438180208,696,31,7372,0
80764.538072824,696,31,7365,0
80764.638084411,696,31,7363,0
80764.738116502,695,31,7363,0
80764.838010072,695,31,7363,0
80764.938041448,695,31,7368,0
80765.038138389,696,31,7365,0
80765.138039827,695,31,7363,0
80765.23805046,695,31,7363,0
80765.338116884,695,31,7363,0
80765.438006162,695,31,7356,0
80765.537948608,695,31,7363,0
80765.637949943,695,31,7363,0
80765.737984418,696,31,7363,0
80765.837953805,695,31,7363,0
80765.938104152,695,31,7363,0
80766.038022994,695,31,7365,0
80766.137970685,695,31,7363,0
80766.237983703,695,31,7363,0
80766.338117599,695,31,7370,0
80766.437952518,696,31,7368,0
80766.537953853,695,31,7363,0
80766.638033628,696,31,7372,0
80766.738013029,695,31,7363,0
80766.838019132,695,31,7370,0
80766.938156366,696,31,7363,0
80767.038161993,695,31,7363,0
80767.138154506,695,31,7363,0
80767.238309621,695,31,7363,0
