time,position,temperature,voltage
09-Nov-2023 16:27:32,501,30,7250
09-Nov-2023 16:27:32,501,30,7274
09-Nov-2023 16:27:32,501,30,7241
09-Nov-2023 16:27:33,502,30,7221
09-Nov-2023 16:27:33,501,30,7288
09-Nov-2023 16:27:33,501,30,7279
09-Nov-2023 16:27:33,501,30,7270
09-Nov-2023 16:27:34,501,30,7265
09-Nov-2023 16:27:34,501,30,7301
09-Nov-2023 16:27:34,501,30,7268
09-Nov-2023 16:27:34,501,30,7277
09-Nov-2023 16:27:35,501,30,7239
09-Nov-2023 16:27:35,501,30,7303
09-Nov-2023 16:27:35,501,30,7274
09-Nov-2023 16:27:35,501,30,7274
09-Nov-2023 16:27:36,501,30,7234
09-Nov-2023 16:27:36,501,30,7250
09-Nov-2023 16:27:36,501,30,7268
09-Nov-2023 16:27:37,501,30,7243
09-Nov-2023 16:27:37,501,30,7257
09-Nov-2023 16:27:37,501,30,7312
09-Nov-2023 16:27:37,501,30,7288
09-Nov-2023 16:27:38,501,30,7252
09-Nov-2023 16:27:38,501,30,7288
09-Nov-2023 16:27:38,501,30,7288
09-Nov-2023 16:27:38,501,30,7290
09-Nov-2023 16:27:39,501,30,7319
09-Nov-2023 16:27:39,501,30,7243
09-Nov-2023 16:27:39,501,30,7285
09-Nov-2023 16:27:39,501,30,7257
09-Nov-2023 16:27:40,501,30,7232
09-Nov-2023 16:27:40,501,30,7288
09-Nov-2023 16:27:40,501,30,7261
09-Nov-2023 16:27:40,501,30,7234
09-Nov-2023 16:27:41,501,30,7246
09-Nov-2023 16:27:41,501,30,7237
09-Nov-2023 16:27:41,501,30,7248
09-Nov-2023 16:27:41,501,30,7192
09-Nov-2023 16:27:42,501,30,7250
09-Nov-2023 16:27:42,501,30,7294
09-Nov-2023 16:27:42,501,30,7279
09-Nov-2023 16:27:42,501,30,7261
09-Nov-2023 16:27:43,501,30,7081
09-Nov-2023 16:27:43,501,30,7252
09-Nov-2023 16:27:43,501,31,7299
09-Nov-2023 16:27:44,501,31,7305
09-Nov-2023 16:27:44,501,31,7281
09-Nov-2023 16:27:44,501,31,7195
09-Nov-2023 16:27:44,501,31,7259
09-Nov-2023 16:27:45,501,31,7270
09-Nov-2023 16:27:45,501,31,7308
09-Nov-2023 16:27:45,502,30,7268
09-Nov-2023 16:27:46,501,30,7263
09-Nov-2023 16:27:46,501,31,7270
09-Nov-2023 16:27:46,501,30,7268
09-Nov-2023 16:27:46,501,30,7268
09-Nov-2023 16:27:47,502,30,7219
09-Nov-2023 16:27:47,501,30,7190
09-Nov-2023 16:27:47,501,30,7314
09-Nov-2023 16:27:48,501,31,7259
09-Nov-2023 16:27:48,501,31,7228
09-Nov-2023 16:27:48,501,31,7297
09-Nov-2023 16:27:48,501,31,7290
09-Nov-2023 16:27:49,501,31,7283
09-Nov-2023 16:27:49,501,31,7268
09-Nov-2023 16:27:49,501,31,7285
09-Nov-2023 16:27:49,501,30,7261
09-Nov-2023 16:27:50,501,31,7250
09-Nov-2023 16:27:50,501,31,7274
09-Nov-2023 16:27:50,501,31,7219
09-Nov-2023 16:27:50,501,31,7263
09-Nov-2023 16:27:51,501,31,7210
09-Nov-2023 16:27:51,501,31,7246
09-Nov-2023 16:27:51,501,31,7263
09-Nov-2023 16:27:52,501,31,7263
09-Nov-2023 16:27:52,501,255,7234
09-Nov-2023 16:27:52,501,31,7274
09-Nov-2023 16:27:52,501,31,7288
09-Nov-2023 16:27:53,501,31,7168
09-Nov-2023 16:27:53,501,31,7259
09-Nov-2023 16:27:53,501,31,7252
09-Nov-2023 16:27:53,501,31,7277
09-Nov-2023 16:27:54,501,31,7350
09-Nov-2023 16:27:54,501,31,7274
09-Nov-2023 16:27:54,501,31,7259
09-Nov-2023 16:27:54,501,31,7210
09-Nov-2023 16:27:55,501,31,7252
09-Nov-2023 16:27:55,501,31,7261
09-Nov-2023 16:27:56,502,31,7317
09-Nov-2023 16:27:56,501,31,7228
09-Nov-2023 16:27:56,502,31,7261
09-Nov-2023 16:27:56,501,31,7288
09-Nov-2023 16:27:57,501,31,7257
09-Nov-2023 16:27:57,501,31,7277
09-Nov-2023 16:27:57,501,31,7305
09-Nov-2023 16:27:57,501,31,7301
09-Nov-2023 16:27:58,501,31,7290
09-Nov-2023 16:27:58,501,31,7263
09-Nov-2023 16:27:58,501,31,7305
09-Nov-2023 16:27:59,501,31,7350
09-Nov-2023 16:27:59,502,31,7312
09-Nov-2023 16:27:59,501,31,7281
09-Nov-2023 16:27:59,501,31,7270
09-Nov-2023 16:28:00,501,31,7272
09-Nov-2023 16:28:00,501,31,7299
09-Nov-2023 16:28:00,501,31,7294
09-Nov-2023 16:28:00,501,31,7292
09-Nov-2023 16:28:01,501,31,7281
09-Nov-2023 16:28:01,501,31,7283
09-Nov-2023 16:28:01,501,31,7241
09-Nov-2023 16:28:02,501,31,7312
09-Nov-2023 16:28:02,501,31,7250
09-Nov-2023 16:28:02,501,31,7252
09-Nov-2023 16:28:02,501,31,7239
09-Nov-2023 16:28:03,501,31,7252
09-Nov-2023 16:28:03,501,31,7279
09-Nov-2023 16:28:03,501,31,7279
09-Nov-2023 16:28:04,501,31,7265
09-Nov-2023 16:28:04,501,31,7252
09-Nov-2023 16:28:04,501,31,7299
09-Nov-2023 16:28:04,501,31,7230
09-Nov-2023 16:28:04,502,31,7217
09-Nov-2023 16:28:05,501,31,7246
09-Nov-2023 16:28:05,501,31,7246
09-Nov-2023 16:28:05,501,31,7270
09-Nov-2023 16:28:06,501,31,7223
09-Nov-2023 16:28:06,501,31,7252
09-Nov-2023 16:28:06,501,31,7270
09-Nov-2023 16:28:07,501,31,7283
09-Nov-2023 16:28:07,501,31,7252
09-Nov-2023 16:28:07,501,31,7239
09-Nov-2023 16:28:07,501,31,7288
09-Nov-2023 16:28:08,501,31,7270
09-Nov-2023 16:28:08,501,31,7241
09-Nov-2023 16:28:08,501,31,7254
09-Nov-2023 16:28:08,501,31,7243
09-Nov-2023 16:28:09,501,31,7259
09-Nov-2023 16:28:09,502,31,7279
09-Nov-2023 16:28:09,501,31,7270
09-Nov-2023 16:28:09,501,31,7274
09-Nov-2023 16:28:10,501,31,7248
09-Nov-2023 16:28:10,501,31,7243
09-Nov-2023 16:28:10,501,31,7232
09-Nov-2023 16:28:10,501,31,7241
09-Nov-2023 16:28:11,501,31,7272
09-Nov-2023 16:28:11,501,31,7257
09-Nov-2023 16:28:11,501,31,7250
09-Nov-2023 16:28:12,501,31,7208
09-Nov-2023 16:28:12,501,31,7259
09-Nov-2023 16:28:12,501,31,7237
09-Nov-2023 16:28:12,501,31,7239
09-Nov-2023 16:28:13,501,31,7239
09-Nov-2023 16:28:13,501,31,7250
09-Nov-2023 16:28:13,501,31,7261
09-Nov-2023 16:28:13,502,31,7254
09-Nov-2023 16:28:14,501,31,7250
09-Nov-2023 16:28:14,501,31,7257
09-Nov-2023 16:28:14,501,31,7252
09-Nov-2023 16:28:15,501,31,7257
09-Nov-2023 16:28:15,501,31,7234
09-Nov-2023 16:28:15,501,31,7263
09-Nov-2023 16:28:15,501,31,7263
09-Nov-2023 16:28:15,502,31,7279
09-Nov-2023 16:28:16,501,31,7241
09-Nov-2023 16:28:16,502,31,7270
09-Nov-2023 16:28:16,501,31,7257
09-Nov-2023 16:28:16,502,31,7279
09-Nov-2023 16:28:17,501,31,7250
09-Nov-2023 16:28:17,501,31,7285
09-Nov-2023 16:28:17,501,31,7263
09-Nov-2023 16:28:17,501,31,7252
09-Nov-2023 16:28:18,501,31,7254
09-Nov-2023 16:28:18,501,31,7279
09-Nov-2023 16:28:18,501,31,7257
09-Nov-2023 16:28:19,501,31,7268
