time,position,temperature,voltage
09-Nov-2023 16:06:12,425,29,7430
09-Nov-2023 16:06:12,425,29,7427
09-Nov-2023 16:06:12,425,29,7425
09-Nov-2023 16:06:13,425,29,7414
09-Nov-2023 16:06:13,424,29,7430
09-Nov-2023 16:06:13,424,29,7425
09-Nov-2023 16:06:13,425,29,7430
09-Nov-2023 16:06:13,425,29,7430
09-Nov-2023 16:06:13,425,29,7430
09-Nov-2023 16:06:14,424,29,7423
09-Nov-2023 16:06:14,425,29,7430
09-Nov-2023 16:06:14,425,29,7416
09-Nov-2023 16:06:14,425,29,7430
09-Nov-2023 16:06:14,425,29,7430
09-Nov-2023 16:06:15,425,29,7412
09-Nov-2023 16:06:15,425,29,7430
09-Nov-2023 16:06:15,425,29,7430
09-Nov-2023 16:06:15,425,29,7421
09-Nov-2023 16:06:15,425,29,7432
09-Nov-2023 16:06:16,425,29,7430
09-Nov-2023 16:06:16,425,29,7465
09-Nov-2023 16:06:16,425,29,7430
09-Nov-2023 16:06:16,425,29,7421
09-Nov-2023 16:06:16,425,29,7430
09-Nov-2023 16:06:17,425,29,7412
09-Nov-2023 16:06:17,425,29,7416
09-Nov-2023 16:06:17,425,29,7412
09-Nov-2023 16:06:17,425,29,7407
09-Nov-2023 16:06:17,425,29,7425
09-Nov-2023 16:06:18,425,29,7423
09-Nov-2023 16:06:18,425,29,7430
09-Nov-2023 16:06:18,425,29,7430
09-Nov-2023 16:06:18,425,29,7430
09-Nov-2023 16:06:18,425,29,7430
09-Nov-2023 16:06:19,425,29,7430
09-Nov-2023 16:06:19,425,29,7430
09-Nov-2023 16:06:19,425,29,7430
09-Nov-2023 16:06:19,425,29,7427
09-Nov-2023 16:06:19,425,29,7410
09-Nov-2023 16:06:20,425,29,7430
09-Nov-2023 16:06:20,425,29,7430
09-Nov-2023 16:06:20,425,29,7421
09-Nov-2023 16:06:20,425,29,7430
09-Nov-2023 16:06:20,425,29,7430
09-Nov-2023 16:06:21,425,29,7430
09-Nov-2023 16:06:21,425,29,7414
09-Nov-2023 16:06:21,425,29,7434
09-Nov-2023 16:06:21,425,29,7430
09-Nov-2023 16:06:22,425,29,7430
09-Nov-2023 16:06:22,425,29,7425
09-Nov-2023 16:06:22,424,29,7425
09-Nov-2023 16:06:22,425,29,7407
09-Nov-2023 16:06:22,425,29,7430
09-Nov-2023 16:06:23,425,29,7430
09-Nov-2023 16:06:23,425,29,7407
09-Nov-2023 16:06:23,424,29,7430
09-Nov-2023 16:06:23,425,29,7430
09-Nov-2023 16:06:24,425,29,7430
09-Nov-2023 16:06:24,425,29,7430
09-Nov-2023 16:06:24,425,29,7308
09-Nov-2023 16:06:24,425,29,7274
09-Nov-2023 16:06:24,425,29,7252
09-Nov-2023 16:06:25,425,29,7159
09-Nov-2023 16:06:25,430,29,7161
09-Nov-2023 16:06:25,439,29,7163
09-Nov-2023 16:06:25,449,30,7212
09-Nov-2023 16:06:26,458,30,7124
09-Nov-2023 16:06:26,471,30,6942
09-Nov-2023 16:06:26,478,31,7168
09-Nov-2023 16:06:26,488,31,7239
09-Nov-2023 16:06:27,497,31,7181
09-Nov-2023 16:06:27,497,31,7214
09-Nov-2023 16:06:27,497,32,7221
09-Nov-2023 16:06:28,497,32,7259
09-Nov-2023 16:06:28,499,32,7226
09-Nov-2023 16:06:28,497,32,7234
09-Nov-2023 16:06:28,497,32,7214
09-Nov-2023 16:06:29,497,32,7230
09-Nov-2023 16:06:29,497,33,7237
09-Nov-2023 16:06:29,497,33,7230
09-Nov-2023 16:06:29,497,33,7206
09-Nov-2023 16:06:30,498,33,7226
09-Nov-2023 16:06:30,498,33,7217
09-Nov-2023 16:06:30,498,33,7228
09-Nov-2023 16:06:31,498,33,7223
09-Nov-2023 16:06:31,498,33,7237
09-Nov-2023 16:06:31,498,33,7259
09-Nov-2023 16:06:32,498,33,7234
09-Nov-2023 16:06:32,498,34,7230
09-Nov-2023 16:06:32,494,34,7250
09-Nov-2023 16:06:32,498,34,7183
09-Nov-2023 16:06:33,498,34,7201
09-Nov-2023 16:06:33,498,34,7228
09-Nov-2023 16:06:33,498,34,7203
09-Nov-2023 16:06:33,498,34,7172
09-Nov-2023 16:06:34,498,34,7243
09-Nov-2023 16:06:34,498,34,7221
09-Nov-2023 16:06:34,498,34,7228
09-Nov-2023 16:06:34,498,34,7243
09-Nov-2023 16:06:35,498,34,7115
09-Nov-2023 16:06:35,498,34,7039
09-Nov-2023 16:06:35,498,34,7155
09-Nov-2023 16:06:36,498,34,7099
09-Nov-2023 16:06:36,497,34,7166
09-Nov-2023 16:06:36,498,34,7119
09-Nov-2023 16:06:36,498,34,7159
09-Nov-2023 16:06:36,498,34,7179
09-Nov-2023 16:06:37,498,34,7192
09-Nov-2023 16:06:37,498,34,7157
09-Nov-2023 16:06:37,498,34,7181
09-Nov-2023 16:06:37,498,34,7152
09-Nov-2023 16:06:38,498,34,7179
09-Nov-2023 16:06:38,498,34,7190
09-Nov-2023 16:06:38,498,35,7150
09-Nov-2023 16:06:38,498,35,7192
09-Nov-2023 16:06:39,498,35,7212
09-Nov-2023 16:06:39,498,35,7263
09-Nov-2023 16:06:39,498,35,7181
09-Nov-2023 16:06:40,498,35,7186
09-Nov-2023 16:06:40,498,35,7195
09-Nov-2023 16:06:40,497,35,7132
09-Nov-2023 16:06:41,498,35,7201
09-Nov-2023 16:06:41,498,35,7163
09-Nov-2023 16:06:41,498,35,7141
09-Nov-2023 16:06:41,498,35,7226
09-Nov-2023 16:06:42,498,35,7188
09-Nov-2023 16:06:42,498,35,7137
09-Nov-2023 16:06:42,498,35,7132
09-Nov-2023 16:06:42,497,35,7126
09-Nov-2023 16:06:43,498,35,7137
09-Nov-2023 16:06:43,498,35,7201
09-Nov-2023 16:06:43,498,35,7186
09-Nov-2023 16:06:43,498,35,7157
09-Nov-2023 16:06:44,498,35,7183
09-Nov-2023 16:06:44,498,35,7183
09-Nov-2023 16:06:44,498,35,7172
09-Nov-2023 16:06:44,498,35,7208
09-Nov-2023 16:06:45,498,35,7181
09-Nov-2023 16:06:45,498,35,7188
09-Nov-2023 16:06:45,498,35,7161
09-Nov-2023 16:06:46,498,35,7183
09-Nov-2023 16:06:46,498,35,6507
09-Nov-2023 16:06:46,498,35,7144
09-Nov-2023 16:06:46,498,35,7206
09-Nov-2023 16:06:47,498,35,7175
09-Nov-2023 16:06:47,498,35,7179
09-Nov-2023 16:06:47,498,35,7175
09-Nov-2023 16:06:48,498,36,7172
09-Nov-2023 16:06:48,498,36,7179
09-Nov-2023 16:06:48,495,36,7146
09-Nov-2023 16:06:49,498,36,7126
09-Nov-2023 16:06:49,498,36,7206
09-Nov-2023 16:06:49,494,164,7155
09-Nov-2023 16:06:49,498,36,7172
09-Nov-2023 16:06:50,498,36,7161
09-Nov-2023 16:06:50,498,36,7214
09-Nov-2023 16:06:50,467,36,7190
09-Nov-2023 16:06:50,442,35,7248
09-Nov-2023 16:06:51,442,35,7232
09-Nov-2023 16:06:51,442,35,7226
09-Nov-2023 16:06:51,442,35,7210
09-Nov-2023 16:06:51,384,34,7148
09-Nov-2023 16:06:52,367,34,7230
09-Nov-2023 16:06:52,367,34,7226
09-Nov-2023 16:06:52,367,34,7259
09-Nov-2023 16:06:52,367,34,7186
09-Nov-2023 16:06:52,367,33,7230
09-Nov-2023 16:06:53,367,33,7259
09-Nov-2023 16:06:53,367,33,7237
09-Nov-2023 16:06:53,367,33,7250
09-Nov-2023 16:06:54,367,33,7241
09-Nov-2023 16:06:54,368,33,7197
09-Nov-2023 16:06:54,367,33,7115
09-Nov-2023 16:06:54,368,33,7232
09-Nov-2023 16:06:55,367,33,7252
09-Nov-2023 16:06:55,368,32,7243
09-Nov-2023 16:06:55,367,32,7234
09-Nov-2023 16:06:55,368,32,7237
09-Nov-2023 16:06:56,368,32,7243
09-Nov-2023 16:06:56,368,32,7208
09-Nov-2023 16:06:56,367,32,7108
09-Nov-2023 16:06:56,368,32,7237
09-Nov-2023 16:06:57,367,32,7217
09-Nov-2023 16:06:57,368,32,7128
09-Nov-2023 16:06:57,368,32,7088
09-Nov-2023 16:06:58,368,32,7172
