time,position,temperature,voltage,label
2023-12-15 14:15:07,501,54,7323,0
2023-12-15 14:15:07,501,54,7339,0
2023-12-15 14:15:07,501,54,7359,0
2023-12-15 14:15:07,501,54,7288,0
2023-12-15 14:15:08,501,54,7303,0
2023-12-15 14:15:08,501,54,7290,0
2023-12-15 14:15:08,501,54,7288,0
2023-12-15 14:15:09,501,54,7312,0
2023-12-15 14:15:09,501,54,7339,0
2023-12-15 14:15:09,501,54,7365,0
2023-12-15 14:15:09,501,54,7325,0
2023-12-15 14:15:09,501,54,7321,0
2023-12-15 14:15:10,501,54,7348,0
2023-12-15 14:15:10,501,54,7354,0
2023-12-15 14:15:10,501,54,7319,0
2023-12-15 14:15:10,501,54,7317,0
2023-12-15 14:15:10,501,54,7363,0
2023-12-15 14:15:11,501,54,7332,0
2023-12-15 14:15:11,501,54,7350,0
2023-12-15 14:15:11,501,54,7345,0
2023-12-15 14:15:11,501,54,7312,0
2023-12-15 14:15:12,501,54,7330,0
2023-12-15 14:15:12,501,54,7317,0
2023-12-15 14:15:12,501,54,7297,0
2023-12-15 14:15:12,501,54,7336,0
2023-12-15 14:15:12,501,54,7310,0
2023-12-15 14:15:13,501,54,7350,0
2023-12-15 14:15:13,501,54,7350,0
2023-12-15 14:15:13,501,54,7330,0
2023-12-15 14:15:13,501,54,7354,0
2023-12-15 14:15:14,501,54,7294,0
2023-12-15 14:15:14,501,54,7323,0
2023-12-15 14:15:14,500,54,7323,0
2023-12-15 14:15:14,500,54,7328,0
2023-12-15 14:15:15,498,54,7314,0
2023-12-15 14:15:15,499,54,7317,0
2023-12-15 14:15:15,501,54,7288,0
2023-12-15 14:15:15,499,54,7361,0
2023-12-15 14:15:16,499,54,7285,0
2023-12-15 14:15:16,501,54,7308,0
2023-12-15 14:15:16,501,54,7339,0
2023-12-15 14:15:16,500,54,7376,0
2023-12-15 14:15:17,498,54,7336,0
2023-12-15 14:15:17,498,54,7336,0
2023-12-15 14:15:17,498,54,7319,0
2023-12-15 14:15:17,498,54,7350,0
2023-12-15 14:15:18,498,53,7279,0
2023-12-15 14:15:18,495,53,7250,0
2023-12-15 14:15:18,498,53,7279,0
2023-12-15 14:15:19,499,53,7305,0
2023-12-15 14:15:19,498,53,7325,0
2023-12-15 14:15:19,499,53,7345,0
2023-12-15 14:15:19,497,53,7319,0
2023-12-15 14:15:19,501,53,7328,0
2023-12-15 14:15:20,499,53,7303,0
2023-12-15 14:15:20,501,53,7281,0
2023-12-15 14:15:20,502,53,7288,0
2023-12-15 14:15:21,501,53,7339,0
2023-12-15 14:15:21,499,53,7321,0
2023-12-15 14:15:21,502,53,7265,0
2023-12-15 14:15:21,502,53,7285,0
2023-12-15 14:15:21,502,53,7312,0
2023-12-15 14:15:22,502,53,7319,0
2023-12-15 14:15:22,502,53,7261,0
2023-12-15 14:15:22,503,53,7277,0
2023-12-15 14:15:22,502,53,7299,0
2023-12-15 14:15:23,502,53,7303,0
2023-12-15 14:15:23,502,53,7319,0
2023-12-15 14:15:23,502,53,7252,0
2023-12-15 14:15:23,501,53,7279,0
2023-12-15 14:15:24,502,53,7243,0
2023-12-15 14:15:24,499,53,7330,0
2023-12-15 14:15:24,502,53,7250,0
2023-12-15 14:15:24,498,53,7363,0
2023-12-15 14:15:24,499,53,7330,0
2023-12-15 14:15:24,502,53,7325,0
2023-12-15 14:15:25,500,53,7352,0
