time,position,temperature,voltage,label
2023-12-15 14:33:58,645,35,7365,0
2023-12-15 14:33:58,646,35,7319,0
2023-12-15 14:33:58,645,35,7336,0
2023-12-15 14:33:58,645,35,7334,0
2023-12-15 14:33:59,646,35,7265,0
2023-12-15 14:33:59,646,35,7263,0
2023-12-15 14:33:59,645,35,7263,0
2023-12-15 14:34:00,646,35,7334,0
2023-12-15 14:34:00,645,35,7252,0
2023-12-15 14:34:00,646,35,7272,0
2023-12-15 14:34:00,645,35,7257,0
2023-12-15 14:34:00,646,35,7330,0
2023-12-15 14:34:00,645,35,7301,0
2023-12-15 14:34:01,645,35,7317,0
2023-12-15 14:34:01,645,35,7334,0
2023-12-15 14:34:01,645,35,7294,0
2023-12-15 14:34:01,646,35,7319,0
2023-12-15 14:34:01,645,35,7330,0
2023-12-15 14:34:01,645,35,7281,0
2023-12-15 14:34:03,646,35,7312,0
2023-12-15 14:34:03,646,35,7319,0
2023-12-15 14:34:03,646,35,7288,0
2023-12-15 14:34:04,645,35,7292,0
2023-12-15 14:34:04,646,35,7272,0
2023-12-15 14:34:04,646,35,7312,0
2023-12-15 14:34:04,646,35,7274,0
2023-12-15 14:34:05,645,35,7332,0
2023-12-15 14:34:05,645,35,7348,0
2023-12-15 14:34:05,645,35,7303,0
2023-12-15 14:34:05,645,35,7312,0
2023-12-15 14:34:05,645,35,7334,0
2023-12-15 14:34:05,646,35,7330,0
2023-12-15 14:34:06,645,35,7319,0
2023-12-15 14:34:06,645,35,7363,0
2023-12-15 14:34:06,646,35,7299,0
2023-12-15 14:34:06,645,35,7281,0
2023-12-15 14:34:06,645,35,7334,0
2023-12-15 14:34:07,646,35,7334,0
2023-12-15 14:34:07,645,35,7319,0
2023-12-15 14:34:07,645,35,7268,0
2023-12-15 14:34:07,645,35,7308,0
2023-12-15 14:34:07,646,35,7272,0
2023-12-15 14:34:08,646,35,7310,0
2023-12-15 14:34:08,646,35,7319,0
2023-12-15 14:34:08,645,35,7321,0
2023-12-15 14:34:08,645,35,7261,0
2023-12-15 14:34:08,646,35,7328,0
2023-12-15 14:34:08,645,35,7301,0
2023-12-15 14:34:09,646,35,7265,0
2023-12-15 14:34:09,645,35,7261,0
2023-12-15 14:34:09,645,35,7265,0
2023-12-15 14:34:09,645,35,7259,0
2023-12-15 14:34:09,645,35,7332,0
2023-12-15 14:34:10,646,35,7274,0
2023-12-15 14:34:10,645,35,7270,0
2023-12-15 14:34:10,646,35,7328,0
2023-12-15 14:34:10,645,35,7263,0
2023-12-15 14:34:10,646,35,7343,0
2023-12-15 14:34:11,645,35,7310,0
2023-12-15 14:34:11,645,35,7321,0
2023-12-15 14:34:11,645,35,7310,0
2023-12-15 14:34:11,645,35,7332,0
2023-12-15 14:34:11,645,35,7317,0
2023-12-15 14:34:12,646,35,7325,0
2023-12-15 14:34:12,646,35,7261,0
2023-12-15 14:34:12,645,35,7268,0
2023-12-15 14:34:12,646,35,7323,0
2023-12-15 14:34:12,646,35,7252,0
2023-12-15 14:34:12,646,35,7312,0
2023-12-15 14:34:13,645,35,7257,0
2023-12-15 14:34:13,645,35,7334,0
2023-12-15 14:34:13,646,35,7359,0
2023-12-15 14:34:13,645,35,7328,0
2023-12-15 14:34:13,645,35,7270,0
2023-12-15 14:34:13,646,35,7243,0
2023-12-15 14:34:14,646,35,7328,0
2023-12-15 14:34:14,645,35,7328,0
2023-12-15 14:34:14,645,35,7277,0
2023-12-15 14:34:14,646,35,7279,0
2023-12-15 14:34:14,646,35,7279,0
2023-12-15 14:34:15,646,35,7305,0
2023-12-15 14:34:15,645,35,7350,0
2023-12-15 14:34:15,645,35,7270,0
2023-12-15 14:34:15,646,35,7321,0
2023-12-15 14:34:15,646,35,7279,0
2023-12-15 14:34:15,645,35,7328,0
2023-12-15 14:34:16,645,35,7312,0
2023-12-15 14:34:16,645,35,7325,0
2023-12-15 14:34:16,645,35,7325,0
2023-12-15 14:34:17,645,35,7259,0
2023-12-15 14:34:17,645,35,7274,0
2023-12-15 14:34:17,646,35,7330,0
2023-12-15 14:34:17,645,35,7330,0
2023-12-15 14:34:17,645,35,7325,0
2023-12-15 14:34:17,645,35,7270,0
2023-12-15 14:34:17,645,35,7279,0
2023-12-15 14:34:18,645,35,7332,0
2023-12-15 14:34:18,646,35,7268,0
2023-12-15 14:34:18,646,35,7265,0
2023-12-15 14:34:18,645,35,7279,0
2023-12-15 14:34:18,646,35,7350,0
2023-12-15 14:34:19,646,35,7257,0
2023-12-15 14:34:19,645,35,7270,0
2023-12-15 14:34:19,645,35,7265,0
2023-12-15 14:34:19,646,35,7314,0
2023-12-15 14:34:20,646,35,7325,0
2023-12-15 14:34:20,645,35,7252,0
2023-12-15 14:34:20,645,35,7325,0
2023-12-15 14:34:20,646,35,7308,0
2023-12-15 14:34:20,646,35,7268,0
2023-12-15 14:34:20,645,35,7328,0
2023-12-15 14:34:21,646,35,7334,0
2023-12-15 14:34:21,645,35,7343,0
2023-12-15 14:34:21,645,35,7281,0
2023-12-15 14:34:22,645,35,7277,0
2023-12-15 14:34:22,646,35,7321,0
2023-12-15 14:34:22,645,35,7312,0
2023-12-15 14:34:22,646,35,7332,0
2023-12-15 14:34:22,645,35,7330,0
2023-12-15 14:34:22,646,35,7334,0
2023-12-15 14:34:23,646,35,7261,0
2023-12-15 14:34:23,645,35,7263,0
2023-12-15 14:34:23,645,35,7297,0
2023-12-15 14:34:23,646,35,7270,0
2023-12-15 14:34:24,646,35,7259,0
2023-12-15 14:34:24,645,35,7252,0
2023-12-15 14:34:24,645,35,7259,0
2023-12-15 14:34:24,646,35,7268,0
2023-12-15 14:34:24,645,35,7288,0
2023-12-15 14:34:25,646,35,7272,0
2023-12-15 14:34:25,645,35,7279,0
2023-12-15 14:34:25,646,35,7259,0
2023-12-15 14:34:25,645,35,7303,0
2023-12-15 14:34:25,645,35,7263,0
2023-12-15 14:34:26,645,35,7303,0
2023-12-15 14:34:26,646,35,7361,0
2023-12-15 14:34:26,645,35,7372,0
2023-12-15 14:34:27,645,35,7163,0
2023-12-15 14:34:27,645,35,7130,0
2023-12-15 14:34:28,646,35,6744,0
2023-12-15 14:34:28,646,35,6722,0
2023-12-15 14:34:28,646,35,7265,0
2023-12-15 14:34:29,646,35,7290,0
2023-12-15 14:34:29,645,35,7365,0
2023-12-15 14:34:30,645,35,7365,0
2023-12-15 14:34:30,646,35,7379,0
2023-12-15 14:34:30,645,35,7363,0
2023-12-15 14:34:30,645,35,7363,0
2023-12-15 14:34:30,646,35,7365,0
2023-12-15 14:34:31,646,35,7359,0
2023-12-15 14:34:31,645,35,7372,0
2023-12-15 14:34:31,646,35,7343,0
2023-12-15 14:34:31,646,35,7321,0
2023-12-15 14:34:32,646,35,7363,0
2023-12-15 14:34:32,645,35,7290,0
2023-12-15 14:34:32,646,35,7363,0
2023-12-15 14:34:33,645,251,7365,0
2023-12-15 14:34:33,645,35,7323,0
2023-12-15 14:34:34,645,35,7365,0
2023-12-15 14:34:34,658,35,7208,0
2023-12-15 14:34:35,659,35,7361,0
2023-12-15 14:34:35,658,35,7359,0
2023-12-15 14:34:35,659,35,6953,0
2023-12-15 14:34:35,659,35,7317,0
2023-12-15 14:34:35,658,35,7308,0
2023-12-15 14:34:36,659,35,7310,0
2023-12-15 14:34:36,658,35,7314,0
2023-12-15 14:34:36,658,35,7310,0
2023-12-15 14:34:36,658,35,7328,0
2023-12-15 14:34:36,659,35,7328,0
2023-12-15 14:34:36,658,35,7272,0
2023-12-15 14:34:36,658,35,7319,0
2023-12-15 14:34:37,658,35,7334,0
2023-12-15 14:34:37,659,35,7348,0
2023-12-15 14:34:37,659,35,7365,0
2023-12-15 14:34:37,659,35,7325,0
2023-12-15 14:34:37,659,35,7299,0
2023-12-15 14:34:37,658,35,7305,0
2023-12-15 14:34:37,659,35,7328,0
2023-12-15 14:34:38,659,35,7288,0
2023-12-15 14:34:38,658,35,7294,0
2023-12-15 14:34:39,659,35,7199,0
2023-12-15 14:34:39,659,35,7336,0
2023-12-15 14:34:39,658,35,7292,0
2023-12-15 14:34:40,659,35,7297,0
2023-12-15 14:34:40,658,35,7279,0
2023-12-15 14:34:40,658,35,7305,0
2023-12-15 14:34:40,658,35,7292,0
2023-12-15 14:34:40,659,35,7283,0
2023-12-15 14:34:40,658,35,7310,0
2023-12-15 14:34:40,658,35,7292,0
2023-12-15 14:34:41,659,35,7314,0
2023-12-15 14:34:41,658,35,7303,0
2023-12-15 14:34:41,659,35,7312,0
2023-12-15 14:34:41,658,35,7303,0
2023-12-15 14:34:41,658,35,7299,0
2023-12-15 14:34:42,659,35,7317,0
2023-12-15 14:34:42,659,35,7285,0
2023-12-15 14:34:42,658,35,7294,0
2023-12-15 14:34:42,658,35,7305,0
2023-12-15 14:34:42,659,35,7292,0
2023-12-15 14:34:42,659,35,7305,0
2023-12-15 14:34:42,658,35,7294,0
2023-12-15 14:34:43,659,35,7297,0
2023-12-15 14:34:43,658,35,7301,0
2023-12-15 14:34:43,658,35,7332,0
2023-12-15 14:34:43,659,35,7303,0
2023-12-15 14:34:43,659,35,7363,0
2023-12-15 14:34:43,659,35,7310,0
2023-12-15 14:34:43,658,35,7301,0
2023-12-15 14:34:43,658,35,7292,0
2023-12-15 14:34:44,658,35,7294,0
2023-12-15 14:34:44,658,35,7297,0
2023-12-15 14:34:44,658,35,7290,0
2023-12-15 14:34:44,659,35,7294,0
2023-12-15 14:34:45,659,35,7279,0
2023-12-15 14:34:45,659,35,7297,0
2023-12-15 14:34:45,659,35,7299,0
2023-12-15 14:34:45,659,35,7290,0
2023-12-15 14:34:45,659,35,7312,0
2023-12-15 14:34:45,658,35,7303,0
2023-12-15 14:34:46,659,35,7303,0
2023-12-15 14:34:46,658,35,7303,0
2023-12-15 14:34:46,659,35,7310,0
2023-12-15 14:34:46,658,35,7317,0
2023-12-15 14:34:46,658,35,7297,0
2023-12-15 14:34:47,659,35,7330,0
2023-12-15 14:34:47,659,35,7305,0
2023-12-15 14:34:47,658,35,7299,0
2023-12-15 14:34:47,658,35,7305,0
2023-12-15 14:34:47,659,35,7330,0
2023-12-15 14:34:48,658,35,7332,0
2023-12-15 14:34:48,659,35,7290,0
2023-12-15 14:34:48,659,35,7332,0
2023-12-15 14:34:48,658,35,7290,0
2023-12-15 14:34:48,659,35,7288,0
2023-12-15 14:34:48,658,35,7299,0
2023-12-15 14:34:49,658,35,7292,0
2023-12-15 14:34:49,659,35,7319,0
2023-12-15 14:34:49,659,35,7303,0
2023-12-15 14:34:49,658,35,7305,0
2023-12-15 14:34:50,658,35,7292,0
2023-12-15 14:34:50,658,35,7314,0
2023-12-15 14:34:50,658,35,7288,0
2023-12-15 14:34:50,658,35,7305,0
2023-12-15 14:34:50,658,35,7294,0
2023-12-15 14:34:50,659,35,7297,0
2023-12-15 14:34:50,659,35,7294,0
2023-12-15 14:34:51,658,35,7270,0
2023-12-15 14:34:51,659,35,7305,0
2023-12-15 14:34:51,658,35,7303,0
2023-12-15 14:34:51,659,35,7305,0
2023-12-15 14:34:52,659,35,7328,0
2023-12-15 14:34:52,658,35,7294,0
2023-12-15 14:34:52,659,35,7334,0
2023-12-15 14:34:52,659,35,7292,0
2023-12-15 14:34:53,659,35,7312,0
2023-12-15 14:34:53,659,35,7299,0
2023-12-15 14:34:53,658,35,7299,0
2023-12-15 14:34:53,659,35,7288,0
2023-12-15 14:34:53,658,35,7319,0
2023-12-15 14:34:53,659,35,7308,0
2023-12-15 14:34:54,658,35,7303,0
2023-12-15 14:34:54,658,35,7292,0
2023-12-15 14:34:54,658,35,7363,0
2023-12-15 14:34:54,659,35,7292,0
2023-12-15 14:34:54,658,35,7294,0
2023-12-15 14:34:55,658,35,7277,0
2023-12-15 14:34:55,659,35,7299,0
2023-12-15 14:34:55,659,35,7330,0
2023-12-15 14:34:55,659,35,7299,0
2023-12-15 14:34:55,659,35,7325,0
2023-12-15 14:34:56,659,35,7303,0
2023-12-15 14:34:56,658,35,7314,0
2023-12-15 14:34:56,658,35,7334,0
2023-12-15 14:34:56,658,36,7310,0
2023-12-15 14:34:56,659,36,7301,0
2023-12-15 14:34:56,659,35,7308,0
2023-12-15 14:34:57,659,35,7294,0
2023-12-15 14:34:57,658,36,7294,0
2023-12-15 14:34:57,659,36,7297,0
2023-12-15 14:34:57,659,36,7350,0
2023-12-15 14:34:57,659,36,7299,0
2023-12-15 14:34:57,658,36,7308,0
2023-12-15 14:34:58,658,36,7308,0
2023-12-15 14:34:58,659,36,7299,0
