time,position,temperature,voltage
09-Nov-2023 16:09:05,499,29,7281
09-Nov-2023 16:09:06,499,29,7317
09-Nov-2023 16:09:06,499,29,7341
09-Nov-2023 16:09:06,499,29,7321
09-Nov-2023 16:09:06,499,29,7348
09-Nov-2023 16:09:07,499,29,7341
09-Nov-2023 16:09:07,499,29,7270
09-Nov-2023 16:09:07,499,29,7310
09-Nov-2023 16:09:07,499,29,7321
09-Nov-2023 16:09:08,499,29,7314
09-Nov-2023 16:09:08,499,29,7328
09-Nov-2023 16:09:08,499,29,7312
09-Nov-2023 16:09:09,499,29,7343
09-Nov-2023 16:09:09,499,29,7279
09-Nov-2023 16:09:09,499,29,7314
09-Nov-2023 16:09:10,499,29,7059
09-Nov-2023 16:09:10,500,29,7274
09-Nov-2023 16:09:10,499,29,7323
09-Nov-2023 16:09:11,499,29,7292
09-Nov-2023 16:09:11,499,29,7226
09-Nov-2023 16:09:11,499,29,7328
09-Nov-2023 16:09:11,499,29,7370
09-Nov-2023 16:09:12,499,29,7363
09-Nov-2023 16:09:12,499,29,7345
09-Nov-2023 16:09:12,499,29,7359
09-Nov-2023 16:09:13,499,29,7370
09-Nov-2023 16:09:13,499,29,7290
09-Nov-2023 16:09:13,499,29,7334
09-Nov-2023 16:09:13,500,29,7370
09-Nov-2023 16:09:14,499,29,7372
09-Nov-2023 16:09:14,499,29,7368
09-Nov-2023 16:09:14,499,29,7292
09-Nov-2023 16:09:14,499,29,7361
09-Nov-2023 16:09:15,499,29,7348
09-Nov-2023 16:09:15,499,29,7368
09-Nov-2023 16:09:15,499,29,7392
09-Nov-2023 16:09:15,499,29,7352
09-Nov-2023 16:09:16,499,29,7359
09-Nov-2023 16:09:16,499,29,7368
09-Nov-2023 16:09:16,499,29,7379
09-Nov-2023 16:09:17,499,29,7363
09-Nov-2023 16:09:17,499,29,7325
09-Nov-2023 16:09:17,499,29,7312
09-Nov-2023 16:09:18,499,29,7336
09-Nov-2023 16:09:18,499,29,7350
09-Nov-2023 16:09:18,499,29,7321
09-Nov-2023 16:09:18,499,29,7352
09-Nov-2023 16:09:19,499,29,7345
09-Nov-2023 16:09:19,499,29,7334
09-Nov-2023 16:09:19,499,29,7361
09-Nov-2023 16:09:19,499,29,7350
09-Nov-2023 16:09:20,499,29,7361
09-Nov-2023 16:09:20,499,29,7303
09-Nov-2023 16:09:20,499,29,7319
09-Nov-2023 16:09:21,499,29,7343
09-Nov-2023 16:09:21,499,29,7254
09-Nov-2023 16:09:21,499,29,7343
09-Nov-2023 16:09:22,499,29,7356
09-Nov-2023 16:09:22,499,29,7345
09-Nov-2023 16:09:22,499,29,7299
09-Nov-2023 16:09:22,499,29,7345
09-Nov-2023 16:09:23,499,29,7370
09-Nov-2023 16:09:23,499,29,7348
09-Nov-2023 16:09:23,499,29,7363
09-Nov-2023 16:09:24,499,29,7345
09-Nov-2023 16:09:24,499,29,7348
09-Nov-2023 16:09:24,499,29,7321
09-Nov-2023 16:09:25,499,29,7301
09-Nov-2023 16:09:25,499,29,7263
09-Nov-2023 16:09:25,499,29,7279
09-Nov-2023 16:09:26,500,28,7299
09-Nov-2023 16:09:26,499,28,7334
09-Nov-2023 16:09:26,499,28,7308
09-Nov-2023 16:09:26,499,28,7312
09-Nov-2023 16:09:26,499,28,7321
09-Nov-2023 16:09:27,499,28,7328
09-Nov-2023 16:09:27,499,28,7301
09-Nov-2023 16:09:27,500,28,7299
09-Nov-2023 16:09:27,499,28,7334
09-Nov-2023 16:09:28,499,28,7317
09-Nov-2023 16:09:28,499,28,7305
09-Nov-2023 16:09:28,499,28,6864
09-Nov-2023 16:09:29,499,28,7002
09-Nov-2023 16:09:29,499,28,7299
09-Nov-2023 16:09:29,499,28,7297
09-Nov-2023 16:09:30,500,28,7350
09-Nov-2023 16:09:30,500,28,7265
09-Nov-2023 16:09:30,499,28,7352
09-Nov-2023 16:09:30,499,28,7317
09-Nov-2023 16:09:31,499,28,7319
09-Nov-2023 16:09:31,499,28,7319
09-Nov-2023 16:09:31,499,28,7277
09-Nov-2023 16:09:31,499,28,7314
09-Nov-2023 16:09:32,500,28,7288
09-Nov-2023 16:09:32,499,28,7290
09-Nov-2023 16:09:32,499,28,7328
09-Nov-2023 16:09:32,499,28,7181
09-Nov-2023 16:09:33,499,28,7212
09-Nov-2023 16:09:33,499,28,7246
09-Nov-2023 16:09:33,499,28,7265
09-Nov-2023 16:09:34,499,28,7179
09-Nov-2023 16:09:34,499,28,7206
09-Nov-2023 16:09:34,499,28,7228
09-Nov-2023 16:09:34,499,28,7268
09-Nov-2023 16:09:35,485,28,7241
09-Nov-2023 16:09:35,426,28,7254
09-Nov-2023 16:09:35,375,28,7237
09-Nov-2023 16:09:35,345,28,7290
09-Nov-2023 16:09:36,345,28,7272
09-Nov-2023 16:09:36,345,28,7261
09-Nov-2023 16:09:36,345,28,7268
09-Nov-2023 16:09:36,345,28,7252
09-Nov-2023 16:09:36,317,28,7254
09-Nov-2023 16:09:37,311,28,7252
09-Nov-2023 16:09:37,311,29,7252
09-Nov-2023 16:09:37,311,29,7274
09-Nov-2023 16:09:37,311,29,7261
09-Nov-2023 16:09:38,311,29,7268
09-Nov-2023 16:09:38,311,29,7314
09-Nov-2023 16:09:38,307,29,7259
09-Nov-2023 16:09:39,303,29,7277
09-Nov-2023 16:09:39,302,29,7343
09-Nov-2023 16:09:39,295,29,7321
09-Nov-2023 16:09:40,295,29,7328
09-Nov-2023 16:09:40,295,29,7336
09-Nov-2023 16:09:40,240,29,7294
09-Nov-2023 16:09:40,220,29,7263
09-Nov-2023 16:09:41,220,29,7277
09-Nov-2023 16:09:41,208,29,7354
09-Nov-2023 16:09:41,122,29,7146
09-Nov-2023 16:09:42,55,30,7279
09-Nov-2023 16:09:42,54,30,7270
09-Nov-2023 16:09:42,54,30,7246
09-Nov-2023 16:09:42,54,30,7339
09-Nov-2023 16:09:43,53,30,7321
09-Nov-2023 16:09:43,53,30,7328
09-Nov-2023 16:09:43,53,30,7292
09-Nov-2023 16:09:44,52,30,7294
09-Nov-2023 16:09:44,54,30,7348
09-Nov-2023 16:09:44,53,30,7336
09-Nov-2023 16:09:45,53,30,7341
09-Nov-2023 16:09:45,53,30,7323
09-Nov-2023 16:09:45,52,30,7328
09-Nov-2023 16:09:45,53,30,7263
09-Nov-2023 16:09:46,53,30,7343
09-Nov-2023 16:09:46,53,30,7361
09-Nov-2023 16:09:46,53,30,7330
09-Nov-2023 16:09:46,54,30,7319
09-Nov-2023 16:09:47,52,30,7279
09-Nov-2023 16:09:47,53,30,7128
09-Nov-2023 16:09:47,53,30,7336
09-Nov-2023 16:09:48,54,30,7354
09-Nov-2023 16:09:48,54,30,7317
09-Nov-2023 16:09:48,52,30,7281
09-Nov-2023 16:09:48,54,31,7268
09-Nov-2023 16:09:49,52,31,7321
09-Nov-2023 16:09:49,53,31,7277
09-Nov-2023 16:09:49,53,31,7277
09-Nov-2023 16:09:49,54,31,7317
09-Nov-2023 16:09:50,53,31,7354
09-Nov-2023 16:09:50,53,31,7294
09-Nov-2023 16:09:50,53,31,7283
09-Nov-2023 16:09:51,53,31,7341
09-Nov-2023 16:09:51,53,31,7285
09-Nov-2023 16:09:51,53,31,7299
09-Nov-2023 16:09:51,54,31,7301
09-Nov-2023 16:09:52,53,31,7270
09-Nov-2023 16:09:52,53,31,7303
09-Nov-2023 16:09:52,53,31,7332
09-Nov-2023 16:09:52,53,31,7279
09-Nov-2023 16:09:53,108,31,7252
09-Nov-2023 16:09:53,191,32,7246
09-Nov-2023 16:09:53,242,32,7277
09-Nov-2023 16:09:54,331,33,7135
09-Nov-2023 16:09:54,385,33,7195
09-Nov-2023 16:09:54,448,33,7336
09-Nov-2023 16:09:54,448,33,7319
09-Nov-2023 16:09:55,448,33,7321
09-Nov-2023 16:09:55,448,33,7343
09-Nov-2023 16:09:55,448,33,7330
09-Nov-2023 16:09:55,448,33,7288
09-Nov-2023 16:09:56,448,33,7294
09-Nov-2023 16:09:56,448,32,7243
09-Nov-2023 16:09:56,448,32,7277
09-Nov-2023 16:09:56,448,32,7270
09-Nov-2023 16:09:57,448,32,7046
09-Nov-2023 16:09:57,448,32,7146
09-Nov-2023 16:09:58,448,32,7203
09-Nov-2023 16:09:58,448,32,7294
09-Nov-2023 16:09:58,448,32,7381
09-Nov-2023 16:09:58,448,32,7359
09-Nov-2023 16:09:59,448,31,7301
09-Nov-2023 16:09:59,448,31,7348
09-Nov-2023 16:10:00,448,31,7319
09-Nov-2023 16:10:00,448,31,7310
09-Nov-2023 16:10:00,448,31,7292
09-Nov-2023 16:10:00,448,31,7283
09-Nov-2023 16:10:01,448,31,7277
09-Nov-2023 16:10:01,448,31,7288
09-Nov-2023 16:10:01,448,31,-931
09-Nov-2023 16:10:01,448,31,7250
09-Nov-2023 16:10:02,448,31,7243
09-Nov-2023 16:10:02,448,31,7319
09-Nov-2023 16:10:02,448,31,7308
09-Nov-2023 16:10:02,448,31,7279
09-Nov-2023 16:10:03,448,31,7301
09-Nov-2023 16:10:03,448,31,7350
09-Nov-2023 16:10:03,448,31,7341
09-Nov-2023 16:10:03,448,31,7345
09-Nov-2023 16:10:04,448,31,7328
09-Nov-2023 16:10:04,448,30,7328
09-Nov-2023 16:10:04,448,30,7312
09-Nov-2023 16:10:05,448,30,7328
09-Nov-2023 16:10:05,448,30,7305
09-Nov-2023 16:10:05,448,30,7277
09-Nov-2023 16:10:05,448,30,7290
09-Nov-2023 16:10:06,448,30,7252
09-Nov-2023 16:10:06,448,30,7330
09-Nov-2023 16:10:06,448,30,7254
09-Nov-2023 16:10:06,448,30,7323
09-Nov-2023 16:10:07,448,30,7263
09-Nov-2023 16:10:07,448,30,7314
09-Nov-2023 16:10:07,448,30,7277
09-Nov-2023 16:10:07,448,30,7303
