time,position,temperature,voltage,label
80925.917377948,543,35,7250,0
80926.017418861,543,35,7217,0
80926.117609977,543,35,7214,0
80926.217328786,543,35,7257,0
80926.317331314,543,35,7232,0
80926.417434692,544,35,7170,0
80926.517374753,543,35,7248,0
80926.617437362,543,35,7226,0
80926.717393636,543,35,7234,0
80926.817347764,543,35,7190,0
80926.917391061,540,35,7217,0
80927.017399787,543,35,7166,0
80927.117409944,544,35,7199,0
80927.217377185,544,35,7190,0
80927.317648649,543,35,7210,0
80927.41739583,541,35,7206,0
80927.517371892,543,35,7210,0
80927.617428064,543,35,7183,0
80927.717437028,543,35,7183,0
80927.825065374,543,35,7188,0
80927.917454004,544,35,7248,0
80928.017410993,544,35,7234,0
80928.117461681,543,35,7190,0
80928.217400789,543,35,7228,0
80928.31746459,544,35,7214,0
80928.417351245,543,35,7234,0
80928.517845869,543,35,7226,0
80928.618065834,543,35,7237,0
80928.717371702,543,35,7226,0
80928.817368745,543,36,7257,0
80928.917512178,544,36,7234,0
80929.017401933,543,36,7214,0
80929.117322444,543,36,7239,0
80929.217521667,543,36,7246,0
80929.317348718,543,36,7246,0
80929.417952299,543,36,7217,0
80929.517364501,544,36,7228,0
80929.617318391,543,36,7228,0
80929.717359066,544,36,7208,0
80929.817505359,544,36,7243,0
80929.917532205,543,36,7226,0
80930.017388582,544,36,7199,0
80930.117392063,543,36,7232,0
80930.217510461,543,36,7226,0
80930.317541837,543,36,7243,0
80930.417442083,543,36,7239,0
80930.517434358,543,36,7257,0
80930.617564439,543,36,7223,0
80930.717333078,543,36,7226,0
80930.81737709,543,36,7230,0
80930.91741085,543,36,7243,0
80931.017564773,543,36,7252,0
80931.117398023,543,36,7217,0
80931.217520236,542,36,7210,0
80931.317335367,544,36,7214,0
80931.417321205,543,36,7232,0
80931.517398834,543,36,7261,0
80931.720351696,543,36,7241,0
80931.870878696,543,36,7219,0
80931.944095134,543,36,7201,0
80932.053456068,542,36,7230,0
80932.132165908,543,36,7252,0
80932.233351707,543,36,7199,0
80932.366693973,544,36,7243,0
80932.482818841,544,36,7219,0
80932.692054271,543,37,7214,0
80932.800687074,544,37,7212,0
80932.905145406,545,37,7241,0
80933.025721549,543,37,7241,0
80933.123063564,544,37,7261,0
80933.206311702,544,37,7217,0
80933.340644598,543,37,7241,0
80933.442038059,543,37,7208,0
80933.541145563,543,37,7230,0
80933.640991926,543,37,7234,0
80933.704668521,543,37,7254,0
80933.802460432,543,37,7228,0
80933.90678215,543,37,7210,0
80933.998143434,543,37,7239,0
80934.098275899,543,37,7252,0
80934.192281007,544,37,7223,0
80934.292181491,544,37,7248,0
80934.392288208,544,37,7232,0
80934.492465972,543,37,7230,0
80934.592219352,543,37,7232,0
80934.692264795,544,37,7192,0
80934.792198181,544,37,7217,0
80934.892243385,543,37,7230,0
80934.992238759,543,37,7237,0
80935.092351675,542,37,7226,0
80935.192423582,543,37,7186,0
80935.292733192,544,37,7223,0
80935.392576217,543,37,7252,0
80935.492506742,544,37,7232,0
80935.592228412,544,37,7217,0
80935.6927042,543,37,7232,0
80935.792305946,544,37,7239,0
80935.892315387,543,37,7197,0
80935.993282318,543,37,7241,0
80936.092964172,543,37,7221,0
80936.192854642,543,37,7243,0
80936.292274713,544,37,7248,0
80936.392442226,543,37,7285,0
80936.492248296,543,37,7201,0
