time,position,temperature,voltage,label
20-Nov-2023 10:32:45,489,53,7132,0
20-Nov-2023 10:32:45,488,53,7148,0
20-Nov-2023 10:32:45,489,53,7148,0
20-Nov-2023 10:32:45,489,53,7152,0
20-Nov-2023 10:32:46,489,53,7144,0
20-Nov-2023 10:32:46,489,53,7135,0
20-Nov-2023 10:32:46,489,53,7141,0
20-Nov-2023 10:32:46,488,53,7130,0
20-Nov-2023 10:32:46,489,53,7139,0
20-Nov-2023 10:32:47,489,53,7135,0
20-Nov-2023 10:32:47,489,53,7130,0
20-Nov-2023 10:32:47,489,53,7106,0
20-Nov-2023 10:32:47,489,53,7141,0
20-Nov-2023 10:32:47,489,53,7110,0
20-Nov-2023 10:32:48,489,53,7146,0
20-Nov-2023 10:32:48,489,53,7130,0
20-Nov-2023 10:32:48,489,53,7110,0
20-Nov-2023 10:32:48,489,53,7144,0
20-Nov-2023 10:32:48,489,53,7117,0
20-Nov-2023 10:32:49,489,53,7126,0
20-Nov-2023 10:32:49,489,53,7141,0
20-Nov-2023 10:32:49,489,53,7132,0
20-Nov-2023 10:32:49,489,53,7152,0
20-Nov-2023 10:32:49,489,53,7144,0
20-Nov-2023 10:32:50,489,53,7148,0
20-Nov-2023 10:32:50,489,53,7155,0
20-Nov-2023 10:32:50,489,53,7137,0
20-Nov-2023 10:32:50,489,53,7141,0
20-Nov-2023 10:32:50,489,53,7135,0
20-Nov-2023 10:32:50,489,53,7146,0
20-Nov-2023 10:32:51,489,53,7141,0
20-Nov-2023 10:32:51,489,53,7137,0
20-Nov-2023 10:32:51,489,53,7055,0
20-Nov-2023 10:32:51,489,53,7106,0
20-Nov-2023 10:32:51,489,53,7128,0
20-Nov-2023 10:32:52,489,53,7141,0
20-Nov-2023 10:32:52,489,53,7132,0
20-Nov-2023 10:32:52,489,53,7124,0
20-Nov-2023 10:32:52,489,53,7121,0
20-Nov-2023 10:32:52,489,53,7115,0
20-Nov-2023 10:32:52,489,53,7132,0
20-Nov-2023 10:32:53,489,53,7146,0
20-Nov-2023 10:32:53,489,52,7124,0
20-Nov-2023 10:32:53,489,53,7152,0
20-Nov-2023 10:32:53,489,53,7130,0
20-Nov-2023 10:32:53,489,53,7121,0
20-Nov-2023 10:32:54,488,53,7148,0
20-Nov-2023 10:32:54,488,53,7144,0
20-Nov-2023 10:32:54,489,53,7146,0
20-Nov-2023 10:32:54,489,53,7130,0
20-Nov-2023 10:32:54,489,53,7064,0
20-Nov-2023 10:32:55,489,53,7070,0
20-Nov-2023 10:32:55,489,53,7126,0
20-Nov-2023 10:32:55,489,52,7150,0
20-Nov-2023 10:32:55,489,53,7137,0
20-Nov-2023 10:32:55,489,53,7064,0
20-Nov-2023 10:32:55,489,52,7139,0
20-Nov-2023 10:32:56,489,53,7197,0
20-Nov-2023 10:32:56,489,53,7119,0
20-Nov-2023 10:32:56,489,53,7135,0
20-Nov-2023 10:32:56,489,52,7115,0
20-Nov-2023 10:32:56,489,52,7141,0
20-Nov-2023 10:32:57,489,52,7146,0
20-Nov-2023 10:32:57,489,53,7146,0
20-Nov-2023 10:32:57,489,52,7119,0
20-Nov-2023 10:32:57,489,52,7141,0
20-Nov-2023 10:32:57,489,52,7137,0
20-Nov-2023 10:32:58,489,52,7115,0
20-Nov-2023 10:32:58,489,52,7130,0
20-Nov-2023 10:32:58,489,52,7150,0
20-Nov-2023 10:32:58,489,52,7121,0
20-Nov-2023 10:32:58,489,52,7155,0
20-Nov-2023 10:32:59,489,52,7135,0
20-Nov-2023 10:32:59,488,52,7139,0
20-Nov-2023 10:32:59,488,52,7124,0
20-Nov-2023 10:32:59,489,52,7137,0
20-Nov-2023 10:32:59,489,52,7112,0
20-Nov-2023 10:32:59,489,52,7141,0
20-Nov-2023 10:32:59,489,52,7115,0
20-Nov-2023 10:33:00,489,52,7141,0
20-Nov-2023 10:33:00,489,52,7124,0
20-Nov-2023 10:33:00,489,52,7137,0
20-Nov-2023 10:33:00,489,52,7115,0
20-Nov-2023 10:33:00,489,52,7141,0
20-Nov-2023 10:33:01,489,52,7139,0
20-Nov-2023 10:33:01,489,52,7126,0
20-Nov-2023 10:33:01,489,53,7172,0
20-Nov-2023 10:33:01,489,52,7146,0
20-Nov-2023 10:33:01,489,52,7157,0
20-Nov-2023 10:33:02,489,52,7132,0
20-Nov-2023 10:33:02,489,52,7146,0
20-Nov-2023 10:33:02,489,52,7135,0
20-Nov-2023 10:33:02,489,52,7139,0
20-Nov-2023 10:33:02,489,52,7152,0
20-Nov-2023 10:33:02,489,52,7124,0
20-Nov-2023 10:33:03,489,52,7148,0
20-Nov-2023 10:33:03,489,52,7135,0
20-Nov-2023 10:33:03,489,52,7148,0
20-Nov-2023 10:33:03,489,52,7079,0
20-Nov-2023 10:33:03,489,52,7073,0
20-Nov-2023 10:33:04,489,52,7161,0
20-Nov-2023 10:33:04,489,52,7130,0
20-Nov-2023 10:33:04,489,52,7144,0
20-Nov-2023 10:33:04,489,52,7121,0
20-Nov-2023 10:33:05,489,52,7115,0
20-Nov-2023 10:33:05,489,52,7119,0
20-Nov-2023 10:33:05,489,52,7124,0
20-Nov-2023 10:33:05,489,52,7132,0
20-Nov-2023 10:33:05,489,52,7130,0
20-Nov-2023 10:33:06,489,52,7150,0
20-Nov-2023 10:33:06,489,52,7117,0
20-Nov-2023 10:33:06,489,52,7139,0
20-Nov-2023 10:33:06,489,52,7073,0
20-Nov-2023 10:33:06,489,52,7150,0
20-Nov-2023 10:33:06,489,52,7137,0
20-Nov-2023 10:33:06,489,52,7150,0
20-Nov-2023 10:33:07,489,52,7146,0
20-Nov-2023 10:33:07,489,52,7132,0
20-Nov-2023 10:33:07,489,52,7135,0
20-Nov-2023 10:33:07,489,52,7139,0
20-Nov-2023 10:33:07,489,52,7137,0
20-Nov-2023 10:33:07,489,52,7139,0
