timestamp,motor_1,motor_2,motor_3,motor_4,motor_5,motor_6,time_since_start
1658381912.310846,99.83999999999999,142.79999999999998,23.76,145.68,73.44,225.6,3.2639818954467774
1658381912.410863,99.83999999999999,142.79999999999998,23.52,145.68,73.2,224.64000000000001,3.2879859352111813
1658381912.5107744,100.56,141.84,23.76,144.96,74.16,218.16,3.3119646835327146
1658381912.6108575,101.75999999999999,139.67999999999998,23.76,144.24,76.56,206.64,3.3359846305847167
1658381912.7108471,101.75999999999999,137.51999999999998,23.76,142.79999999999998,80.64,195.83999999999997,3.359982147216797
1658381912.810942,101.75999999999999,135.35999999999999,23.76,141.6,84.24,186.0,3.384004898071289
1658381912.910851,101.75999999999999,132.96,24.0,139.92,88.08,175.92,3.4079830741882327
1658381913.0108433,101.75999999999999,130.56,23.52,138.48,92.16,165.6,3.431981220245361
1658381913.1108954,101.75999999999999,128.16,23.76,137.04,96.0,154.08,3.4559937286376954
1658381913.2108352,101.75999999999999,126.48,23.76,135.35999999999999,99.6,144.72,3.479979286193848
1658381913.310865,101.75999999999999,123.84,24.479999999999997,133.92000000000002,103.67999999999999,133.44,3.503986415863037
1658381913.410999,101.75999999999999,121.68,23.76,132.48000000000002,107.52,123.36,3.5280186080932614
1658381913.5109131,101.75999999999999,121.44,23.04,132.48000000000002,108.24000000000001,121.68,3.5519979858398436
1658381913.6109622,101.75999999999999,121.44,23.52,132.24,108.24000000000001,121.68,3.576009750366211
1658381913.7109556,101.75999999999999,121.44,23.76,132.24,108.48,121.68,3.600008182525635
1658381913.8108938,101.75999999999999,121.44,23.76,132.24,109.44,121.68,3.6239933395385746
1658381913.910908,101.75999999999999,121.44,23.52,132.0,109.2,121.68,3.6479967498779295
1658381914.0109982,101.75999999999999,121.44,24.0,132.0,109.2,121.68,3.6720184135437015
1658381914.1109197,101.75999999999999,121.44,23.76,132.0,109.2,121.68,3.6959995651245117
1658381914.210894,101.75999999999999,121.44,23.76,132.0,109.2,121.92,3.719993419647217
1658381914.3109064,101.75999999999999,121.44,23.76,132.0,109.2,121.68,3.7439963722229
1658381914.4111726,101.75999999999999,121.68,23.76,132.0,108.72,121.92,3.7680602645874024
1658381914.5111723,101.75999999999999,121.44,24.0,132.0,109.2,121.68,3.7920601844787596
1658381914.610954,101.75999999999999,121.68,23.76,133.68,107.04,121.92,3.8160078048706056
1658381914.7110996,101.75999999999999,121.68,22.8,135.83999999999997,104.4,121.68,3.8400427436828615
1658381914.8108664,101.75999999999999,121.68,23.76,138.72,101.75999999999999,121.92,3.863986759185791
1658381914.9108875,101.75999999999999,121.68,23.76,141.12,98.39999999999999,121.92,3.887991828918457
1658381915.0109057,101.75999999999999,121.44,23.76,143.04,95.76,121.68,3.9119962120056155
1658381915.1108284,101.75999999999999,121.44,23.76,145.68,92.64,121.68,3.935977649688721
1658381915.2108426,101.75999999999999,121.68,23.76,147.84,90.24,121.92,3.959981060028076
1658381915.31084,101.75999999999999,121.44,24.240000000000002,149.76,87.12,121.92,3.983980407714844
1658381915.4108603,101.75999999999999,121.44,24.0,152.16,84.72,121.68,4.007985305786132
1658381915.510876,101.75999999999999,121.68,24.0,152.16,83.75999999999999,121.68,4.031989059448242
1658381915.6109495,101.75999999999999,121.44,24.0,152.4,83.75999999999999,121.68,4.056006717681885
1658381915.7108896,101.75999999999999,121.44,24.0,152.64000000000001,83.75999999999999,121.68,4.079992332458496
1658381915.8109078,101.75999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.103996715545654
1658381915.910839,101.75999999999999,121.44,24.0,152.88,83.75999999999999,121.92,4.127980213165284
1658381916.0108867,101.75999999999999,121.68,24.0,152.88,83.52,121.68,4.151991634368896
1658381916.110958,101.75999999999999,121.44,23.76,152.88,83.75999999999999,121.68,4.176008777618408
1658381916.2108815,101.75999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.199990386962891
1658381916.3109033,101.75999999999999,121.44,24.0,152.88,83.75999999999999,121.68,4.223995628356933
1658381916.4110763,101.75999999999999,121.44,24.0,152.64000000000001,83.75999999999999,121.68,4.2480371475219725
1658381916.5107224,101.75999999999999,121.44,23.76,152.64000000000001,83.52,121.92,4.271952209472656
1658381916.610894,98.16,121.44,24.0,152.88,83.75999999999999,121.68,4.295993385314942
1658381916.7109115,90.0,121.68,24.0,152.88,83.52,121.92,4.3199975967407225
1658381916.8110087,80.16000000000001,121.44,24.0,152.88,83.52,121.68,4.344020919799805
1658381916.911189,70.32,121.44,24.0,152.88,83.75999999999999,121.68,4.368064212799072
1658381917.0109549,59.76,121.44,23.76,152.88,83.52,121.68,4.392007999420167
