time,position,temperature,voltage
09-Nov-2023 16:13:31,484,31,7390
09-Nov-2023 16:13:31,483,31,7379
09-Nov-2023 16:13:32,483,31,7370
09-Nov-2023 16:13:32,483,31,7361
09-Nov-2023 16:13:32,483,31,7361
09-Nov-2023 16:13:32,483,31,7376
09-Nov-2023 16:13:32,483,31,7359
09-Nov-2023 16:13:33,484,31,7361
09-Nov-2023 16:13:33,484,31,7387
09-Nov-2023 16:13:33,483,31,7356
09-Nov-2023 16:13:33,483,31,7361
09-Nov-2023 16:13:33,483,31,7345
09-Nov-2023 16:13:34,483,31,7356
09-Nov-2023 16:13:34,483,31,7390
09-Nov-2023 16:13:34,483,31,7381
09-Nov-2023 16:13:34,483,31,7396
09-Nov-2023 16:13:34,483,31,7376
09-Nov-2023 16:13:35,483,31,7372
09-Nov-2023 16:13:35,483,31,7363
09-Nov-2023 16:13:35,483,31,7354
09-Nov-2023 16:13:35,483,31,7354
09-Nov-2023 16:13:35,483,31,7361
09-Nov-2023 16:13:36,484,31,7394
09-Nov-2023 16:13:36,483,31,7359
09-Nov-2023 16:13:36,484,31,7356
09-Nov-2023 16:13:36,483,31,7385
09-Nov-2023 16:13:36,484,31,7341
09-Nov-2023 16:13:37,484,31,7361
09-Nov-2023 16:13:37,483,31,7381
09-Nov-2023 16:13:37,483,31,7392
09-Nov-2023 16:13:37,483,31,7390
09-Nov-2023 16:13:37,484,31,7365
09-Nov-2023 16:13:38,484,31,7365
09-Nov-2023 16:13:38,483,31,7361
09-Nov-2023 16:13:38,483,31,7363
09-Nov-2023 16:13:38,484,31,7354
09-Nov-2023 16:13:38,483,31,7363
09-Nov-2023 16:13:39,483,31,7383
09-Nov-2023 16:13:39,483,31,7361
09-Nov-2023 16:13:39,484,31,7361
09-Nov-2023 16:13:39,483,31,7348
09-Nov-2023 16:13:39,483,31,7350
09-Nov-2023 16:13:40,484,31,7370
09-Nov-2023 16:13:40,484,31,7356
09-Nov-2023 16:13:40,484,31,7359
09-Nov-2023 16:13:40,483,31,7363
09-Nov-2023 16:13:40,483,31,7390
09-Nov-2023 16:13:41,484,31,7356
09-Nov-2023 16:13:41,483,31,7370
09-Nov-2023 16:13:41,483,31,7352
09-Nov-2023 16:13:41,483,31,7356
09-Nov-2023 16:13:42,484,31,7385
09-Nov-2023 16:13:42,484,31,7352
09-Nov-2023 16:13:42,484,31,7363
09-Nov-2023 16:13:42,483,31,7372
09-Nov-2023 16:13:42,483,31,7390
09-Nov-2023 16:13:43,483,31,7390
09-Nov-2023 16:13:43,483,31,7381
09-Nov-2023 16:13:43,484,31,7354
09-Nov-2023 16:13:43,483,31,7363
09-Nov-2023 16:13:43,483,31,7359
09-Nov-2023 16:13:44,483,31,7361
09-Nov-2023 16:13:44,483,31,7387
09-Nov-2023 16:13:44,483,31,7350
09-Nov-2023 16:13:44,483,31,7352
09-Nov-2023 16:13:44,484,31,7354
09-Nov-2023 16:13:45,484,31,7363
09-Nov-2023 16:13:45,483,31,7403
09-Nov-2023 16:13:45,484,31,7385
09-Nov-2023 16:13:45,484,31,7379
09-Nov-2023 16:13:46,483,31,7361
09-Nov-2023 16:13:46,483,31,7365
09-Nov-2023 16:13:46,483,31,7365
09-Nov-2023 16:13:46,483,31,7401
09-Nov-2023 16:13:46,483,31,7354
09-Nov-2023 16:13:47,484,31,7383
09-Nov-2023 16:13:47,484,31,7354
09-Nov-2023 16:13:47,483,31,7348
09-Nov-2023 16:13:47,483,31,7363
09-Nov-2023 16:13:47,483,31,7372
09-Nov-2023 16:13:48,483,31,7361
09-Nov-2023 16:13:48,483,31,7363
09-Nov-2023 16:13:48,483,31,7370
09-Nov-2023 16:13:48,483,31,7372
09-Nov-2023 16:13:48,483,31,7374
09-Nov-2023 16:13:49,483,31,7356
09-Nov-2023 16:13:49,483,31,7356
09-Nov-2023 16:13:49,484,31,7368
09-Nov-2023 16:13:49,483,31,7359
09-Nov-2023 16:13:49,483,31,7336
09-Nov-2023 16:13:50,483,31,7339
09-Nov-2023 16:13:50,483,31,7361
09-Nov-2023 16:13:50,483,31,7372
09-Nov-2023 16:13:50,483,31,7356
09-Nov-2023 16:13:50,483,31,7383
09-Nov-2023 16:13:51,483,31,7372
09-Nov-2023 16:13:51,483,31,7368
09-Nov-2023 16:13:51,483,31,7363
09-Nov-2023 16:13:51,484,31,7399
09-Nov-2023 16:13:52,483,31,7359
09-Nov-2023 16:13:52,483,31,7387
09-Nov-2023 16:13:52,483,31,7356
09-Nov-2023 16:13:52,483,31,7368
09-Nov-2023 16:13:52,483,31,7379
09-Nov-2023 16:13:52,483,31,7354
09-Nov-2023 16:13:53,484,31,7363
09-Nov-2023 16:13:53,483,31,7401
09-Nov-2023 16:13:53,483,31,7356
09-Nov-2023 16:13:53,483,31,7399
09-Nov-2023 16:13:53,484,31,7379
09-Nov-2023 16:13:54,483,31,7381
09-Nov-2023 16:13:54,483,31,7376
09-Nov-2023 16:13:54,483,31,7370
09-Nov-2023 16:13:54,483,31,7376
09-Nov-2023 16:13:54,483,31,7379
09-Nov-2023 16:13:55,483,31,7396
09-Nov-2023 16:13:55,484,31,7368
09-Nov-2023 16:13:55,483,31,7361
09-Nov-2023 16:13:55,484,31,7368
09-Nov-2023 16:13:55,483,31,7401
09-Nov-2023 16:13:56,483,31,7361
09-Nov-2023 16:13:56,483,31,7352
09-Nov-2023 16:13:56,483,31,7399
09-Nov-2023 16:13:56,483,31,7365
09-Nov-2023 16:13:57,483,31,7387
09-Nov-2023 16:13:57,483,31,7363
09-Nov-2023 16:13:57,483,31,7359
09-Nov-2023 16:13:57,483,31,7372
09-Nov-2023 16:13:57,483,31,7399
09-Nov-2023 16:13:58,483,31,7385
09-Nov-2023 16:13:58,484,31,7376
09-Nov-2023 16:13:58,483,31,7390
09-Nov-2023 16:13:58,483,31,7383
09-Nov-2023 16:13:58,484,31,7387
09-Nov-2023 16:13:59,484,31,7372
09-Nov-2023 16:13:59,483,31,7352
09-Nov-2023 16:13:59,483,31,7368
09-Nov-2023 16:13:59,483,31,7354
09-Nov-2023 16:13:59,483,30,7390
09-Nov-2023 16:14:00,483,31,7363
09-Nov-2023 16:14:00,483,30,7361
09-Nov-2023 16:14:00,483,30,7359
09-Nov-2023 16:14:00,483,30,7350
09-Nov-2023 16:14:00,484,30,7356
09-Nov-2023 16:14:01,484,30,7387
09-Nov-2023 16:14:01,483,30,7390
09-Nov-2023 16:14:01,483,30,7361
09-Nov-2023 16:14:01,483,30,7376
09-Nov-2023 16:14:01,483,30,7361
09-Nov-2023 16:14:02,483,30,7383
09-Nov-2023 16:14:02,483,30,7376
