time,position,temperature,voltage
09-Nov-2023 16:25:32,501,31,7279
09-Nov-2023 16:25:33,501,31,7299
09-Nov-2023 16:25:33,501,31,7243
09-Nov-2023 16:25:33,501,31,7290
09-Nov-2023 16:25:33,501,31,7310
09-Nov-2023 16:25:33,501,31,7303
09-Nov-2023 16:25:34,501,31,7285
09-Nov-2023 16:25:34,501,31,7308
09-Nov-2023 16:25:34,501,31,7283
09-Nov-2023 16:25:34,501,31,7283
09-Nov-2023 16:25:35,501,31,7283
09-Nov-2023 16:25:35,501,31,7303
09-Nov-2023 16:25:35,501,31,7277
09-Nov-2023 16:25:35,501,31,7268
09-Nov-2023 16:25:36,501,31,7319
09-Nov-2023 16:25:36,501,31,7257
09-Nov-2023 16:25:36,501,31,7277
09-Nov-2023 16:25:36,501,31,7279
09-Nov-2023 16:25:37,501,31,7259
09-Nov-2023 16:25:37,501,31,7308
09-Nov-2023 16:25:37,501,31,7323
09-Nov-2023 16:25:37,501,31,7334
09-Nov-2023 16:25:38,501,31,7312
09-Nov-2023 16:25:38,501,31,7301
09-Nov-2023 16:25:38,501,31,7297
09-Nov-2023 16:25:38,501,31,7285
09-Nov-2023 16:25:39,501,31,7285
09-Nov-2023 16:25:39,500,30,7317
09-Nov-2023 16:25:39,501,30,7303
09-Nov-2023 16:25:39,501,30,7301
09-Nov-2023 16:25:40,501,30,7308
09-Nov-2023 16:25:40,501,30,7277
09-Nov-2023 16:25:40,501,30,7290
09-Nov-2023 16:25:40,501,30,7274
09-Nov-2023 16:25:41,501,30,7314
09-Nov-2023 16:25:41,501,30,7317
09-Nov-2023 16:25:41,501,30,7308
09-Nov-2023 16:25:41,501,30,7265
09-Nov-2023 16:25:42,501,30,7310
09-Nov-2023 16:25:42,501,30,7292
09-Nov-2023 16:25:42,501,30,7254
09-Nov-2023 16:25:42,501,30,7288
09-Nov-2023 16:25:43,501,30,7299
09-Nov-2023 16:25:43,501,30,7281
09-Nov-2023 16:25:43,501,30,7321
09-Nov-2023 16:25:43,501,30,7336
09-Nov-2023 16:25:44,501,30,7301
09-Nov-2023 16:25:44,501,30,7285
09-Nov-2023 16:25:44,501,30,7328
09-Nov-2023 16:25:44,501,30,7343
09-Nov-2023 16:25:45,501,30,7359
09-Nov-2023 16:25:45,501,30,7359
09-Nov-2023 16:25:45,501,30,7317
09-Nov-2023 16:25:45,501,30,7312
09-Nov-2023 16:25:46,501,30,7297
09-Nov-2023 16:25:46,501,30,7285
09-Nov-2023 16:25:46,501,30,7288
09-Nov-2023 16:25:46,501,30,7279
09-Nov-2023 16:25:46,501,30,7294
09-Nov-2023 16:25:47,501,30,7319
09-Nov-2023 16:25:47,501,30,7314
09-Nov-2023 16:25:47,501,30,7334
09-Nov-2023 16:25:48,501,30,7339
09-Nov-2023 16:25:48,501,30,7363
09-Nov-2023 16:25:48,501,30,7323
09-Nov-2023 16:25:49,501,30,7279
09-Nov-2023 16:25:49,501,30,6724
09-Nov-2023 16:25:49,501,30,7330
09-Nov-2023 16:25:49,501,30,7323
09-Nov-2023 16:25:50,500,30,7352
09-Nov-2023 16:25:50,500,30,7339
09-Nov-2023 16:25:50,501,30,7250
09-Nov-2023 16:25:50,500,30,7332
09-Nov-2023 16:25:51,501,30,7368
09-Nov-2023 16:25:51,578,30,7274
09-Nov-2023 16:25:52,628,31,7281
09-Nov-2023 16:25:52,668,31,7281
09-Nov-2023 16:25:52,709,31,7272
09-Nov-2023 16:25:53,740,32,7312
09-Nov-2023 16:25:53,741,32,7303
09-Nov-2023 16:25:53,740,32,7334
09-Nov-2023 16:25:53,741,32,7352
09-Nov-2023 16:25:54,741,32,7290
09-Nov-2023 16:25:54,740,31,7312
09-Nov-2023 16:25:54,741,31,7310
09-Nov-2023 16:25:54,740,31,7332
09-Nov-2023 16:25:55,740,31,7321
09-Nov-2023 16:25:55,741,31,7285
09-Nov-2023 16:25:55,740,31,7303
09-Nov-2023 16:25:55,741,31,7290
09-Nov-2023 16:25:56,740,31,7319
09-Nov-2023 16:25:56,741,31,7312
09-Nov-2023 16:25:56,740,31,7317
09-Nov-2023 16:25:57,740,31,7354
09-Nov-2023 16:25:57,740,31,7363
09-Nov-2023 16:25:57,741,31,7303
09-Nov-2023 16:25:57,741,31,7330
09-Nov-2023 16:25:58,740,31,7308
09-Nov-2023 16:25:58,741,31,7292
09-Nov-2023 16:25:58,740,31,7359
09-Nov-2023 16:25:58,741,30,7310
09-Nov-2023 16:25:59,741,30,7332
09-Nov-2023 16:25:59,727,30,7248
09-Nov-2023 16:25:59,695,30,7285
09-Nov-2023 16:26:00,666,30,7277
09-Nov-2023 16:26:00,651,30,7281
09-Nov-2023 16:26:00,631,30,7292
09-Nov-2023 16:26:00,612,31,7252
09-Nov-2023 16:26:00,592,31,7281
09-Nov-2023 16:26:01,570,31,7221
09-Nov-2023 16:26:01,551,31,7274
09-Nov-2023 16:26:01,533,31,7254
09-Nov-2023 16:26:01,517,31,7281
09-Nov-2023 16:26:02,501,31,7250
09-Nov-2023 16:26:02,501,31,7281
09-Nov-2023 16:26:02,501,31,7274
09-Nov-2023 16:26:02,501,31,7277
09-Nov-2023 16:26:03,501,31,7290
09-Nov-2023 16:26:03,501,31,7279
09-Nov-2023 16:26:03,501,31,7290
09-Nov-2023 16:26:03,501,31,7281
09-Nov-2023 16:26:04,501,31,7305
09-Nov-2023 16:26:04,501,31,7308
09-Nov-2023 16:26:04,501,31,7279
09-Nov-2023 16:26:05,501,31,7285
09-Nov-2023 16:26:05,501,31,7303
09-Nov-2023 16:26:05,501,31,6997
09-Nov-2023 16:26:06,501,31,7272
09-Nov-2023 16:26:06,501,31,7268
09-Nov-2023 16:26:06,501,31,7305
09-Nov-2023 16:26:06,501,31,7257
09-Nov-2023 16:26:06,501,31,7297
09-Nov-2023 16:26:07,502,31,7301
09-Nov-2023 16:26:07,501,31,7308
09-Nov-2023 16:26:07,501,31,7312
09-Nov-2023 16:26:08,501,31,7317
09-Nov-2023 16:26:08,501,31,7234
09-Nov-2023 16:26:08,474,31,7257
09-Nov-2023 16:26:08,436,31,7268
09-Nov-2023 16:26:09,384,31,7254
09-Nov-2023 16:26:09,346,31,7328
09-Nov-2023 16:26:09,315,31,7299
09-Nov-2023 16:26:10,285,31,7263
09-Nov-2023 16:26:10,243,31,7263
09-Nov-2023 16:26:10,243,31,7250
09-Nov-2023 16:26:10,243,31,7294
09-Nov-2023 16:26:11,243,31,7339
09-Nov-2023 16:26:11,244,31,7277
09-Nov-2023 16:26:11,243,31,7308
09-Nov-2023 16:26:11,243,31,7303
09-Nov-2023 16:26:12,243,31,7330
09-Nov-2023 16:26:12,243,31,7297
09-Nov-2023 16:26:12,243,31,7301
09-Nov-2023 16:26:13,243,31,7317
09-Nov-2023 16:26:13,243,31,7252
09-Nov-2023 16:26:13,243,31,7265
09-Nov-2023 16:26:14,243,31,7241
09-Nov-2023 16:26:14,243,31,7283
09-Nov-2023 16:26:14,243,31,7292
09-Nov-2023 16:26:14,243,31,7292
09-Nov-2023 16:26:15,243,31,7246
09-Nov-2023 16:26:15,243,31,7297
09-Nov-2023 16:26:15,243,31,7265
09-Nov-2023 16:26:15,243,31,7252
09-Nov-2023 16:26:16,243,31,7281
09-Nov-2023 16:26:16,243,31,7283
09-Nov-2023 16:26:17,243,31,7163
09-Nov-2023 16:26:17,244,31,7359
09-Nov-2023 16:26:17,243,31,7268
09-Nov-2023 16:26:17,243,31,7243
09-Nov-2023 16:26:18,243,31,7308
09-Nov-2023 16:26:18,243,31,7321
09-Nov-2023 16:26:18,243,31,7356
09-Nov-2023 16:26:18,243,31,7259
09-Nov-2023 16:26:19,243,31,7336
09-Nov-2023 16:26:19,246,32,7241
09-Nov-2023 16:26:19,256,32,7343
09-Nov-2023 16:26:20,326,32,7221
09-Nov-2023 16:26:20,356,32,7303
09-Nov-2023 16:26:20,435,33,7248
09-Nov-2023 16:26:21,466,33,7308
09-Nov-2023 16:26:21,497,33,7277
09-Nov-2023 16:26:21,532,33,7288
09-Nov-2023 16:26:21,532,33,7294
09-Nov-2023 16:26:22,532,33,7285
09-Nov-2023 16:26:22,531,33,7299
09-Nov-2023 16:26:22,532,33,7292
09-Nov-2023 16:26:23,532,33,7310
09-Nov-2023 16:26:23,532,32,7310
09-Nov-2023 16:26:23,531,32,7283
09-Nov-2023 16:26:23,531,32,7277
09-Nov-2023 16:26:24,532,32,7288
09-Nov-2023 16:26:24,531,32,7359
09-Nov-2023 16:26:24,531,32,7285
09-Nov-2023 16:26:24,531,32,7303
09-Nov-2023 16:26:25,531,32,7339
09-Nov-2023 16:26:25,531,32,7359
09-Nov-2023 16:26:25,532,32,7368
09-Nov-2023 16:26:25,531,32,7343
09-Nov-2023 16:26:26,531,32,7359
09-Nov-2023 16:26:26,531,32,7341
09-Nov-2023 16:26:26,531,32,7356
09-Nov-2023 16:26:27,532,32,7312
09-Nov-2023 16:26:27,531,32,7365
09-Nov-2023 16:26:27,531,32,7356
09-Nov-2023 16:26:27,531,32,7359
09-Nov-2023 16:26:28,531,32,7332
09-Nov-2023 16:26:28,531,32,7334
09-Nov-2023 16:26:28,532,32,7341
09-Nov-2023 16:26:28,532,32,7350
09-Nov-2023 16:26:29,531,32,7312
09-Nov-2023 16:26:29,531,32,7314
09-Nov-2023 16:26:29,531,32,7361
09-Nov-2023 16:26:29,532,31,7359
09-Nov-2023 16:26:30,532,31,7359
09-Nov-2023 16:26:30,532,31,7356
09-Nov-2023 16:26:30,531,31,7336
09-Nov-2023 16:26:30,532,31,7339
09-Nov-2023 16:26:31,531,31,7345
09-Nov-2023 16:26:31,531,31,7321
09-Nov-2023 16:26:31,531,31,7297
09-Nov-2023 16:26:31,531,31,7321
09-Nov-2023 16:26:32,532,31,7328
09-Nov-2023 16:26:32,532,31,7325
09-Nov-2023 16:26:32,531,31,7283
09-Nov-2023 16:26:33,531,31,7321
09-Nov-2023 16:26:33,531,31,7319
09-Nov-2023 16:26:33,532,31,7270
09-Nov-2023 16:26:33,532,31,7345
09-Nov-2023 16:26:34,531,31,7336
09-Nov-2023 16:26:34,532,31,7354
09-Nov-2023 16:26:34,531,31,7305
09-Nov-2023 16:26:34,531,31,7325
09-Nov-2023 16:26:35,531,31,7348
09-Nov-2023 16:26:35,531,31,7325
09-Nov-2023 16:26:35,531,31,7348
09-Nov-2023 16:26:35,531,31,7146
09-Nov-2023 16:26:36,531,31,7310
09-Nov-2023 16:26:36,531,31,7314
09-Nov-2023 16:26:36,531,31,7305
09-Nov-2023 16:26:37,531,31,7292
09-Nov-2023 16:26:37,531,31,7317
09-Nov-2023 16:26:37,531,31,7317
09-Nov-2023 16:26:37,531,31,7330
09-Nov-2023 16:26:38,532,31,7361
09-Nov-2023 16:26:38,531,31,7352
09-Nov-2023 16:26:38,532,31,7336
09-Nov-2023 16:26:39,531,31,7343
09-Nov-2023 16:26:39,532,31,7339
09-Nov-2023 16:26:39,531,31,7310
09-Nov-2023 16:26:39,507,31,6908
