time,position,temperature,voltage
09-Nov-2023 16:08:47,558,48,7137
09-Nov-2023 16:08:47,558,48,7130
09-Nov-2023 16:08:48,559,48,7197
09-Nov-2023 16:08:48,559,48,7108
09-Nov-2023 16:08:48,558,48,7132
09-Nov-2023 16:08:48,558,48,7148
09-Nov-2023 16:08:49,559,48,7119
09-Nov-2023 16:08:49,558,48,7208
09-Nov-2023 16:08:49,558,48,7148
09-Nov-2023 16:08:50,558,48,7179
09-Nov-2023 16:08:50,558,48,7217
09-Nov-2023 16:08:50,558,48,7208
09-Nov-2023 16:08:50,558,48,7061
09-Nov-2023 16:08:51,558,48,7168
09-Nov-2023 16:08:51,558,48,7117
09-Nov-2023 16:08:51,558,48,7141
09-Nov-2023 16:08:51,558,48,7117
09-Nov-2023 16:08:52,558,48,7121
09-Nov-2023 16:08:52,558,48,7137
09-Nov-2023 16:08:52,558,48,7128
09-Nov-2023 16:08:52,559,48,7130
09-Nov-2023 16:08:53,558,48,7126
09-Nov-2023 16:08:53,558,48,7108
09-Nov-2023 16:08:53,558,48,7059
09-Nov-2023 16:08:54,558,48,7033
09-Nov-2023 16:08:54,558,49,7037
09-Nov-2023 16:08:54,558,48,6815
09-Nov-2023 16:08:55,558,48,7097
09-Nov-2023 16:08:55,558,48,7055
09-Nov-2023 16:08:55,558,48,6815
09-Nov-2023 16:08:55,558,48,7064
09-Nov-2023 16:08:56,558,48,7081
09-Nov-2023 16:08:56,558,48,7028
09-Nov-2023 16:08:56,558,48,7126
09-Nov-2023 16:08:57,558,48,7108
09-Nov-2023 16:08:57,558,48,7135
09-Nov-2023 16:08:57,558,48,7132
09-Nov-2023 16:08:57,558,49,7132
09-Nov-2023 16:08:58,558,49,7139
09-Nov-2023 16:08:58,559,48,7168
09-Nov-2023 16:08:58,558,48,6250
09-Nov-2023 16:08:58,558,49,7028
09-Nov-2023 16:08:59,559,49,7037
09-Nov-2023 16:08:59,558,49,7075
09-Nov-2023 16:08:59,558,49,7064
09-Nov-2023 16:08:59,558,49,7035
09-Nov-2023 16:09:00,558,48,7053
09-Nov-2023 16:09:00,558,49,7157
09-Nov-2023 16:09:00,558,49,7137
09-Nov-2023 16:09:01,558,49,7119
09-Nov-2023 16:09:01,559,49,7135
09-Nov-2023 16:09:01,559,49,7141
09-Nov-2023 16:09:01,559,48,7141
09-Nov-2023 16:09:02,558,49,7203
09-Nov-2023 16:09:02,559,49,7141
09-Nov-2023 16:09:02,558,49,7081
09-Nov-2023 16:09:03,559,49,7141
09-Nov-2023 16:09:03,558,49,7106
09-Nov-2023 16:09:03,558,49,7108
09-Nov-2023 16:09:03,559,49,7112
09-Nov-2023 16:09:04,557,49,6877
09-Nov-2023 16:09:04,558,49,7037
09-Nov-2023 16:09:04,558,49,7137
09-Nov-2023 16:09:05,559,49,7070
09-Nov-2023 16:09:05,558,49,7092
09-Nov-2023 16:09:05,558,49,7088
09-Nov-2023 16:09:06,558,49,6689
09-Nov-2023 16:09:06,558,49,7130
09-Nov-2023 16:09:06,558,49,7157
09-Nov-2023 16:09:06,559,49,7157
09-Nov-2023 16:09:07,559,49,7155
09-Nov-2023 16:09:07,559,49,7121
09-Nov-2023 16:09:07,558,49,7084
09-Nov-2023 16:09:07,558,49,7146
09-Nov-2023 16:09:08,558,49,7144
09-Nov-2023 16:09:08,558,49,7137
09-Nov-2023 16:09:08,558,49,7170
09-Nov-2023 16:09:09,558,49,7166
09-Nov-2023 16:09:09,558,49,7068
09-Nov-2023 16:09:09,558,49,7110
09-Nov-2023 16:09:10,558,49,7090
09-Nov-2023 16:09:10,559,49,7150
09-Nov-2023 16:09:10,558,49,7121
09-Nov-2023 16:09:11,558,49,7161
09-Nov-2023 16:09:11,558,49,7146
09-Nov-2023 16:09:11,558,49,6959
09-Nov-2023 16:09:11,558,49,7148
09-Nov-2023 16:09:12,558,49,7106
09-Nov-2023 16:09:12,559,49,7159
09-Nov-2023 16:09:12,561,49,7199
09-Nov-2023 16:09:13,561,49,7203
09-Nov-2023 16:09:13,561,49,7221
09-Nov-2023 16:09:13,561,49,7141
09-Nov-2023 16:09:13,561,49,7195
09-Nov-2023 16:09:14,561,49,7246
09-Nov-2023 16:09:14,561,49,7232
09-Nov-2023 16:09:14,561,49,7161
09-Nov-2023 16:09:14,561,49,7203
09-Nov-2023 16:09:15,561,49,7214
09-Nov-2023 16:09:15,561,49,7239
09-Nov-2023 16:09:15,561,49,7217
09-Nov-2023 16:09:15,561,49,7188
09-Nov-2023 16:09:16,561,49,7179
09-Nov-2023 16:09:16,561,49,7221
09-Nov-2023 16:09:16,561,49,7199
09-Nov-2023 16:09:17,561,49,7252
09-Nov-2023 16:09:17,561,49,7241
09-Nov-2023 16:09:17,562,49,7230
09-Nov-2023 16:09:18,561,49,7199
09-Nov-2023 16:09:18,561,49,7177
09-Nov-2023 16:09:18,561,49,7175
09-Nov-2023 16:09:18,561,49,7148
09-Nov-2023 16:09:19,561,49,7152
09-Nov-2023 16:09:19,561,49,7208
09-Nov-2023 16:09:19,561,49,7168
09-Nov-2023 16:09:19,561,49,7183
09-Nov-2023 16:09:20,561,49,7190
09-Nov-2023 16:09:20,561,49,7175
09-Nov-2023 16:09:20,561,49,7163
09-Nov-2023 16:09:21,561,49,7186
09-Nov-2023 16:09:21,561,49,7048
09-Nov-2023 16:09:21,561,49,7104
09-Nov-2023 16:09:22,561,49,7148
09-Nov-2023 16:09:22,561,49,7183
09-Nov-2023 16:09:22,561,49,7237
09-Nov-2023 16:09:22,561,49,7181
09-Nov-2023 16:09:23,561,49,7126
09-Nov-2023 16:09:23,561,49,7228
09-Nov-2023 16:09:23,561,49,7219
09-Nov-2023 16:09:24,561,49,6795
09-Nov-2023 16:09:24,561,49,7179
09-Nov-2023 16:09:24,561,49,7190
09-Nov-2023 16:09:25,561,49,7186
09-Nov-2023 16:09:25,561,49,7130
09-Nov-2023 16:09:25,561,49,7108
09-Nov-2023 16:09:26,561,49,7059
09-Nov-2023 16:09:26,561,49,7095
09-Nov-2023 16:09:26,561,49,7137
09-Nov-2023 16:09:26,561,49,7092
09-Nov-2023 16:09:26,561,49,7110
09-Nov-2023 16:09:27,561,49,7126
09-Nov-2023 16:09:27,561,49,7119
09-Nov-2023 16:09:27,561,49,7152
09-Nov-2023 16:09:27,561,49,7112
09-Nov-2023 16:09:28,561,49,7139
09-Nov-2023 16:09:28,561,49,7144
09-Nov-2023 16:09:28,562,49,7110
09-Nov-2023 16:09:29,561,49,7183
09-Nov-2023 16:09:29,561,49,7172
09-Nov-2023 16:09:29,561,49,7135
09-Nov-2023 16:09:30,561,49,7144
09-Nov-2023 16:09:30,562,49,7121
09-Nov-2023 16:09:30,561,49,7137
09-Nov-2023 16:09:30,561,49,7126
09-Nov-2023 16:09:31,561,49,7099
09-Nov-2023 16:09:31,562,49,7099
09-Nov-2023 16:09:31,561,49,7146
09-Nov-2023 16:09:31,561,49,7121
09-Nov-2023 16:09:32,561,49,7124
09-Nov-2023 16:09:32,561,49,7130
09-Nov-2023 16:09:32,561,49,7115
09-Nov-2023 16:09:32,561,49,7137
09-Nov-2023 16:09:33,561,49,6979
09-Nov-2023 16:09:33,560,49,7057
09-Nov-2023 16:09:33,561,49,7028
09-Nov-2023 16:09:34,556,49,6826
09-Nov-2023 16:09:34,544,49,6871
09-Nov-2023 16:09:34,539,49,6860
09-Nov-2023 16:09:34,527,49,6957
09-Nov-2023 16:09:35,516,49,6964
09-Nov-2023 16:09:35,517,49,6720
09-Nov-2023 16:09:35,516,49,7037
09-Nov-2023 16:09:35,516,49,7037
09-Nov-2023 16:09:36,516,49,7057
09-Nov-2023 16:09:36,516,49,7019
09-Nov-2023 16:09:36,516,49,7004
09-Nov-2023 16:09:36,516,49,7013
09-Nov-2023 16:09:36,516,49,7010
09-Nov-2023 16:09:37,516,49,7026
09-Nov-2023 16:09:37,516,49,7013
09-Nov-2023 16:09:37,516,49,6465
09-Nov-2023 16:09:37,516,49,7039
09-Nov-2023 16:09:38,517,49,7050
09-Nov-2023 16:09:38,516,49,7037
09-Nov-2023 16:09:38,516,50,7066
09-Nov-2023 16:09:39,517,50,7055
09-Nov-2023 16:09:39,517,50,7081
09-Nov-2023 16:09:39,517,50,7077
09-Nov-2023 16:09:40,516,50,7088
09-Nov-2023 16:09:40,516,50,7086
09-Nov-2023 16:09:40,516,50,7092
09-Nov-2023 16:09:40,516,50,7099
09-Nov-2023 16:09:41,516,50,7095
09-Nov-2023 16:09:41,516,50,7050
09-Nov-2023 16:09:41,516,50,7048
09-Nov-2023 16:09:42,516,50,7057
09-Nov-2023 16:09:42,516,50,7073
09-Nov-2023 16:09:42,517,50,7077
09-Nov-2023 16:09:42,516,50,7046
09-Nov-2023 16:09:43,516,50,5728
09-Nov-2023 16:09:43,516,50,7106
09-Nov-2023 16:09:43,516,50,7124
09-Nov-2023 16:09:44,516,50,7212
09-Nov-2023 16:09:44,516,50,7130
09-Nov-2023 16:09:44,517,50,7112
09-Nov-2023 16:09:45,516,50,7146
09-Nov-2023 16:09:45,516,50,7206
09-Nov-2023 16:09:45,516,50,7130
09-Nov-2023 16:09:45,516,50,7203
09-Nov-2023 16:09:46,517,50,7203
09-Nov-2023 16:09:46,516,50,7210
09-Nov-2023 16:09:46,517,50,7183
09-Nov-2023 16:09:46,516,50,7203
09-Nov-2023 16:09:47,516,50,7226
09-Nov-2023 16:09:47,517,51,7210
09-Nov-2023 16:09:47,516,51,7155
09-Nov-2023 16:09:48,516,51,7223
09-Nov-2023 16:09:48,516,51,7190
09-Nov-2023 16:09:48,516,51,7212
09-Nov-2023 16:09:48,516,51,7155
09-Nov-2023 16:09:49,516,51,6922
09-Nov-2023 16:09:49,516,51,7106
09-Nov-2023 16:09:49,516,51,7161
09-Nov-2023 16:09:49,516,51,7163
09-Nov-2023 16:09:50,516,51,7137
09-Nov-2023 16:09:50,517,179,7161
09-Nov-2023 16:09:50,516,51,7112
09-Nov-2023 16:09:51,516,51,6868
09-Nov-2023 16:09:51,516,51,7163
09-Nov-2023 16:09:51,517,51,7081
09-Nov-2023 16:09:51,516,51,7106
09-Nov-2023 16:09:52,516,51,7132
09-Nov-2023 16:09:52,516,51,7135
09-Nov-2023 16:09:52,516,51,7144
09-Nov-2023 16:09:52,516,51,7137
09-Nov-2023 16:09:53,516,51,7073
09-Nov-2023 16:09:53,516,51,7130
09-Nov-2023 16:09:53,516,51,7135
09-Nov-2023 16:09:54,516,51,7128
09-Nov-2023 16:09:54,516,51,6851
09-Nov-2023 16:09:54,516,51,7135
09-Nov-2023 16:09:54,516,51,7150
09-Nov-2023 16:09:55,516,51,7157
09-Nov-2023 16:09:55,517,51,7141
09-Nov-2023 16:09:55,516,51,7146
09-Nov-2023 16:09:55,516,51,7137
09-Nov-2023 16:09:56,516,51,7172
09-Nov-2023 16:09:56,516,51,7155
09-Nov-2023 16:09:56,516,51,7050
09-Nov-2023 16:09:56,516,51,7064
09-Nov-2023 16:09:57,516,51,7101
09-Nov-2023 16:09:57,516,51,6050
09-Nov-2023 16:09:58,516,52,7119
09-Nov-2023 16:09:58,516,52,7170
09-Nov-2023 16:09:58,516,52,7172
09-Nov-2023 16:09:58,516,52,6988
09-Nov-2023 16:09:59,516,52,7195
09-Nov-2023 16:09:59,517,52,6185
09-Nov-2023 16:10:00,516,52,7124
09-Nov-2023 16:10:00,516,52,7170
09-Nov-2023 16:10:00,516,52,7137
09-Nov-2023 16:10:00,516,52,7024
09-Nov-2023 16:10:01,516,52,7039
09-Nov-2023 16:10:01,516,52,7035
09-Nov-2023 16:10:01,516,52,6999
09-Nov-2023 16:10:01,516,52,7050
09-Nov-2023 16:10:02,516,52,7004
09-Nov-2023 16:10:02,516,52,7086
09-Nov-2023 16:10:02,516,52,7137
09-Nov-2023 16:10:02,516,52,7061
09-Nov-2023 16:10:03,516,52,7112
09-Nov-2023 16:10:03,516,52,7124
09-Nov-2023 16:10:03,530,52,7073
09-Nov-2023 16:10:03,530,51,7188
09-Nov-2023 16:10:04,530,52,7092
09-Nov-2023 16:10:04,566,52,7195
09-Nov-2023 16:10:04,570,52,7135
09-Nov-2023 16:10:05,570,52,7157
09-Nov-2023 16:10:05,570,51,7090
09-Nov-2023 16:10:05,570,51,7148
09-Nov-2023 16:10:05,570,51,7079
09-Nov-2023 16:10:06,570,51,7068
09-Nov-2023 16:10:06,570,51,7099
09-Nov-2023 16:10:06,570,51,7106
09-Nov-2023 16:10:06,570,51,7092
09-Nov-2023 16:10:07,570,51,7126
09-Nov-2023 16:10:07,570,51,7115
09-Nov-2023 16:10:07,570,51,7104
09-Nov-2023 16:10:07,570,51,7104
